term	gene
GO:0071222	114105
GO:0071347	114105
GO:0001975	114105
GO:0042060	114105
GO:0005615	114105
GO:0006954	171551
GO:0008009	171551
GO:0030593	171551
GO:0007204	171551
GO:0032496	171551
GO:0071222	171551
GO:0005615	171551
GO:0032355	81503
GO:0010332	81503
GO:0051384	81503
GO:0010765	81503
GO:0009408	81503
GO:0008009	81503
GO:0030593	81503
GO:0007204	81503
GO:0032496	81503
GO:0001975	81503
GO:0043268	81503
GO:0005615	81503
GO:0002526	81503
GO:0010332	60665
GO:0006954	60665
GO:0008009	60665
GO:0071222	60665
GO:0031100	60665
GO:0010976	60665
GO:0046427	60665
GO:0030901	60665
GO:0005615	60665
GO:0032991	360918
GO:0031982	360918
GO:0006955	360918
GO:0031091	360918
GO:0065003	360918
GO:0010996	245920
GO:0010332	245920
GO:0008284	245920
GO:0009409	245920
GO:0009615	245920
GO:0008009	245920
GO:0030335	245920
GO:0032496	245920
GO:0033280	245920
GO:0006955	245920
GO:0034605	245920
GO:0005615	245920
GO:0002690	245920
GO:0016525	245920
GO:0008009	305236
GO:0006955	305236
GO:0007186	116562
GO:0007205	116562
GO:0045471	116562
GO:0042102	116562
GO:0045582	116562
GO:0007204	116562
GO:0031851	116562
GO:0045591	116562
GO:0060999	116562
GO:0030246	116562
GO:0045822	116562
GO:0001934	116562
GO:0005134	116562
GO:0005615	116562
GO:0005125	116562
GO:0043208	116562
GO:0001933	116562
GO:0009410	287287
GO:0007565	287287
GO:2000424	287287
GO:0010155	287287
GO:0045019	287287
GO:0071288	287287
GO:0002674	287287
GO:0032733	287287
GO:0008284	287287
GO:0007584	287287
GO:0001774	287287
GO:0034097	287287
GO:0010628	287287
GO:0071677	287287
GO:0014070	287287
GO:0048260	287287
GO:0045471	287287
GO:0060041	287287
GO:0002677	287287
GO:0005615	287287
GO:0043031	287287
GO:0045893	287287
GO:0050727	287287
GO:0002230	287287
GO:1900223	287287
GO:1903428	287287
GO:0150076	287287
GO:0005125	116558
GO:0030307	116558
GO:0005140	116558
GO:0008284	25670
GO:0048662	25670
GO:0006954	25670
GO:0071305	25670
GO:0014732	25670
GO:0030212	25670
GO:0042531	25670
GO:0007568	25670
GO:0009986	25670
GO:0005615	25670
GO:0031667	25670
GO:0042045	116630
GO:0034021	116630
GO:0045187	116630
GO:0034405	116630
GO:0071222	116630
GO:0097028	116630
GO:0001821	116630
GO:0005615	116630
GO:0005125	116630
GO:0042116	116630
GO:2000231	116553
GO:0030890	116553
GO:0010155	116553
GO:0032496	116553
GO:1901215	116553
GO:0001774	116553
GO:0033861	116553
GO:0051281	116553
GO:0010628	116553
GO:0045471	116553
GO:0002639	116553
GO:0071260	116553
GO:0035094	116553
GO:0043270	116553
GO:0005615	116553
GO:0009612	116553
GO:0048661	116553
GO:0032723	116553
GO:0042531	116553
GO:0005144	116553
GO:0050714	116553
GO:0071635	116553
GO:0001666	24335
GO:0009651	24335
GO:0032496	24335
GO:0033574	24335
GO:1901215	24335
GO:0033189	24335
GO:0071548	24335
GO:0008284	24335
GO:0070374	24335
GO:0007584	24335
GO:0006953	24335
GO:0044297	24335
GO:0070555	24335
GO:0007568	24335
GO:0005615	24335
GO:0051602	24335
GO:0048678	24335
GO:0045666	24335
GO:0042104	24335
GO:0010976	24335
GO:0055093	24335
GO:0043627	24335
GO:0008284	81811
GO:0005102	81811
GO:0071222	81811
GO:0032496	81811
GO:0005576	81811
GO:0005179	25608
GO:0033686	25608
GO:0001666	25608
GO:0007565	25608
GO:1904651	25608
GO:0035556	25608
GO:0005515	25608
GO:0014068	25608
GO:0007623	25608
GO:2000491	25608
GO:0001819	25608
GO:0035630	25608
GO:0050901	25608
GO:0032355	25608
GO:0008284	25608
GO:0014823	25608
GO:0007584	25608
GO:0009062	25608
GO:0001542	25608
GO:0043066	25608
GO:0003300	25608
GO:0042531	25608
GO:0061037	25608
GO:0006909	25608
GO:0038108	25608
GO:0006112	25608
GO:0051428	25608
GO:0046628	25608
GO:2000486	25608
GO:0045471	25608
GO:0005102	25608
GO:0035360	25608
GO:0043270	25608
GO:0006114	25608
GO:0009892	25608
GO:0071300	25608
GO:0010888	25608
GO:0005829	25608
GO:0005615	25608
GO:0008217	25608
GO:0006629	25608
GO:0071298	25608
GO:0046881	25608
GO:0045906	25608
GO:0033210	25608
GO:0002021	25608
GO:0060587	25608
GO:0046427	25608
GO:0043410	25608
GO:0033197	25608
GO:2000379	25608
GO:0031667	25608
GO:0009410	24498
GO:0009409	24498
GO:0048635	24498
GO:0045454	24498
GO:0043200	24498
GO:0046849	24498
GO:0032496	24498
GO:1901215	24498
GO:0005138	24498
GO:0045721	24498
GO:0010996	24498
GO:0071392	24498
GO:0070374	24498
GO:0009617	24498
GO:0140459	24498
GO:0045429	24498
GO:0008360	24498
GO:0005737	24498
GO:0034097	24498
GO:0071222	24498
GO:0071549	24498
GO:0051592	24498
GO:0010628	24498
GO:0046677	24498
GO:0071345	24498
GO:0045740	24498
GO:0071356	24498
GO:0001878	24498
GO:0005125	24498
GO:0008285	24498
GO:0014070	24498
GO:0070301	24498
GO:0006469	24498
GO:0043154	24498
GO:0005102	24498
GO:0009408	24498
GO:0071347	24498
GO:0009611	24498
GO:0042060	24498
GO:0031000	24498
GO:0007568	24498
GO:0005615	24498
GO:1990646	24498
GO:0045188	24498
GO:0051897	24498
GO:0032868	24498
GO:0051602	24498
GO:0009612	24498
GO:0045666	24498
GO:0042307	24498
GO:0031294	24498
GO:0010976	24498
GO:0046427	24498
GO:0031669	24498
GO:0045837	24498
GO:0002526	24498
GO:0051971	24498
GO:0031667	24498
GO:0042164	64546
GO:0019233	64546
GO:0044877	64546
GO:0002323	64546
GO:0043514	64546
GO:0005615	64546
GO:1990638	84405
GO:0043524	25707
GO:0060075	25707
GO:0030307	25707
GO:0014068	25707
GO:0032838	25707
GO:1901215	25707
GO:0007399	25707
GO:0009642	25707
GO:0008284	25707
GO:0005127	25707
GO:0042531	25707
GO:0005125	25707
GO:0043025	25707
GO:0060081	25707
GO:0044877	25707
GO:0005634	25707
GO:0048691	25707
GO:0005829	25707
GO:0048143	25707
GO:0046887	25707
GO:0030424	25707
GO:0051602	25707
GO:0048680	25707
GO:0007259	25707
GO:0046427	25707
GO:0043410	25707
GO:0005146	29201
GO:0005125	29201
GO:0048861	29201
GO:0007399	29201
GO:0008284	170819
GO:0042501	170819
GO:0030336	170819
GO:0071222	170819
GO:0071353	170819
GO:0042060	170819
GO:0042531	170819
GO:0005615	170819
GO:0008285	170819
GO:0051384	500836
GO:0005615	500836
GO:0070670	60582
GO:0009410	60582
GO:0030336	60582
GO:0007565	60582
GO:0007613	60582
GO:0032496	60582
GO:0014823	60582
GO:0043066	60582
GO:0001660	60582
GO:0014070	60582
GO:0010243	60582
GO:0070555	60582
GO:0071874	60582
GO:0005149	60582
GO:0005615	60582
GO:0019233	60582
GO:0019752	60582
GO:0014050	60582
GO:0043507	60582
GO:0002439	60582
GO:0042594	60582
GO:0045837	60582
GO:0001666	29197
GO:0009409	29197
GO:0071320	29197
GO:0071346	29197
GO:2000504	29197
GO:0005515	29197
GO:0050732	29197
GO:0043434	29197
GO:0009314	29197
GO:0033030	29197
GO:0032967	29197
GO:0055093	29197
GO:0005737	29197
GO:0071222	29197
GO:0071375	29197
GO:0032760	29197
GO:0071374	29197
GO:0071356	29197
GO:0070301	29197
GO:0048546	29197
GO:0043065	29197
GO:0043117	29197
GO:0071260	29197
GO:2000256	29197
GO:0043525	29197
GO:0005615	29197
GO:0030324	29197
GO:0050966	29197
GO:0001649	29197
GO:0048661	29197
GO:0014911	29197
GO:0097421	29197
GO:0032731	29197
GO:0030431	29197
GO:2000347	29197
GO:0016324	29197
GO:0032930	29197
GO:0032757	29197
GO:0032722	29197
GO:0071260	361749
GO:0051930	361749
GO:0005634	361749
GO:0005515	361749
GO:0042060	361749
GO:0048714	361749
GO:0006954	501996
GO:0005615	501996
GO:0002437	501996
GO:0048147	25008
GO:0009410	25008
GO:0001666	25008
GO:0043065	25008
GO:0007584	25008
GO:0032496	25008
GO:0005615	25008
GO:0060252	25008
GO:0006919	252878
GO:0005123	252878
GO:0001819	252878
GO:0032868	246775
GO:0043065	246775
GO:0008584	246775
GO:0035902	117516
GO:0009314	117516
GO:0045780	117516
GO:0045672	117516
GO:0045348	84349
GO:0044297	84349
GO:0030890	84349
GO:1901652	84349
GO:0005174	84349
GO:2001200	84349
GO:0032729	84349
GO:0002839	84349
GO:0097028	84349
GO:0033590	84349
GO:0010628	84349
GO:0071356	84349
GO:0005615	84349
GO:0009986	84349
GO:0032735	84349
GO:0042995	84349
GO:0032733	84349
GO:0042104	353218
GO:0032729	353218
GO:0045585	353218
GO:0043011	353218
GO:0032735	353218
GO:0032755	353218
GO:0042803	29455
GO:0005576	29455
GO:0045214	500245
GO:0010613	500245
GO:0034711	24504
GO:0046882	24504
GO:0043513	24504
GO:0001750	24504
GO:0044877	24504
GO:0005737	24504
GO:0008584	24504
GO:0001917	24504
GO:0001541	24504
GO:0043025	24504
GO:0005615	24504
GO:0043512	24504
GO:0008083	25667
GO:0005615	25667
GO:0031982	25667
GO:0030278	79216
GO:0071559	79216
GO:0001649	79216
GO:0045669	79216
GO:0042698	79216
GO:0021549	79216
GO:0005615	79216
GO:0045665	29454
GO:0034711	29200
GO:0044877	29200
GO:0071372	29200
GO:0005615	29200
GO:0071397	29200
GO:0043512	29200
GO:0034711	25196
GO:0021983	25196
GO:0071320	25196
GO:0071407	25196
GO:0008584	25196
GO:0071277	25196
GO:0034698	25196
GO:0007283	25196
GO:0017085	25196
GO:1904017	25196
GO:0071397	25196
GO:0014070	25196
GO:0072520	25196
GO:0043513	25196
GO:0044877	25196
GO:0097067	25196
GO:0071347	25196
GO:0005615	25196
GO:1990636	25196
GO:0008585	25196
GO:0007568	25378
GO:0009410	25378
GO:2000355	25378
GO:0005515	25378
GO:0001546	25378
GO:0051092	25378
GO:0005615	25378
GO:0005160	25378
GO:0001655	25378
GO:0014070	25378
GO:0051384	29152
GO:0014741	29152
GO:0051602	29152
GO:0045471	29152
GO:0014850	29152
GO:0005737	29152
GO:0014732	29152
GO:0009408	29152
GO:0009629	29152
GO:0022602	29152
GO:0043403	29152
GO:0033574	29152
GO:0005615	29152
GO:0048632	29152
GO:0043627	29152
GO:0051384	688605
GO:0009410	25542
GO:0006954	25542
GO:0030595	25542
GO:0045672	25542
GO:0008009	25542
GO:0030593	25542
GO:0007204	25542
GO:0043117	116637
GO:0006954	116637
GO:0030595	116637
GO:0008009	116637
GO:0032760	116637
GO:0031729	117518
GO:0008009	287910
GO:0060326	287910
GO:0010332	287561
GO:0071361	287561
GO:0010332	24770
GO:0009410	24770
GO:0001666	24770
GO:0030139	24770
GO:0007179	24770
GO:0070098	24770
GO:0048010	24770
GO:0071402	24770
GO:0043200	24770
GO:0071403	24770
GO:0071346	24770
GO:0008009	24770
GO:0032496	24770
GO:0030425	24770
GO:0090026	24770
GO:0045202	24770
GO:0022409	24770
GO:0032967	24770
GO:0090314	24770
GO:0071318	24770
GO:0071392	24770
GO:0014823	24770
GO:0005737	24770
GO:0071222	24770
GO:0019221	24770
GO:0032760	24770
GO:0046677	24770
GO:0071333	24770
GO:0036006	24770
GO:0032869	24770
GO:0032570	24770
GO:0050806	24770
GO:0043025	24770
GO:0071356	24770
GO:1904783	24770
GO:1905237	24770
GO:0001938	24770
GO:0051384	24770
GO:0008347	24770
GO:0090303	24770
GO:0002523	24770
GO:0045471	24770
GO:0006954	24770
GO:0060135	24770
GO:0009408	24770
GO:0030593	24770
GO:0008201	24770
GO:0071347	24770
GO:0071300	24770
GO:0044299	24770
GO:0005615	24770
GO:0007568	24770
GO:0048471	24770
GO:0006874	24770
GO:0048247	24770
GO:0071398	24770
GO:0043204	24770
GO:0071354	24770
GO:0009612	24770
GO:0002693	24770
GO:0033552	24770
GO:0005791	24770
GO:0048246	24770
GO:0031100	24770
GO:0010759	24770
GO:0036120	24770
GO:0060137	24770
GO:0045785	24770
GO:0043679	24770
GO:0002687	24770
GO:0002544	24770
GO:0034612	24770
GO:0071549	24770
GO:0071466	24770
GO:0001912	24770
GO:0070664	287562
GO:0002687	287562
GO:0070670	29397
GO:0070371	29397
GO:0007015	29397
GO:0048245	29397
GO:0008009	29397
GO:0035962	29397
GO:0002551	29397
GO:0002544	29397
GO:0005615	29397
GO:0010243	685958
GO:0007584	114492
GO:0071310	29538
GO:0008009	29538
GO:0071222	29538
GO:0032730	29538
GO:0051770	29538
GO:0071223	29538
GO:0042060	29538
GO:0006935	29538
GO:0005615	29538
GO:0032991	29373
GO:0050769	29373
GO:0009612	29373
GO:0071773	29373
GO:0005737	29373
GO:0030509	29373
GO:0045944	29373
GO:0031982	29373
GO:0071260	29373
GO:0042698	29373
GO:0032526	29373
GO:0042802	29373
GO:0008083	29373
GO:0005615	29373
GO:0019904	29373
GO:0043524	252835
GO:0009612	252835
GO:0045666	252835
GO:0005102	252835
GO:0043932	252835
GO:0045893	59302
GO:0032332	25644
GO:0051384	25644
GO:0014823	25644
GO:0001649	25644
GO:0010039	25644
GO:0045669	25644
GO:0005737	25644
GO:2000860	25644
GO:0031982	25644
GO:0071260	25644
GO:0032526	25644
GO:0032026	25644
GO:0008083	25644
GO:0005615	25644
GO:0001503	25644
GO:0032355	85272
GO:0031982	85272
GO:0033280	85272
GO:0008201	85272
GO:0043434	85272
GO:0042325	85272
GO:0005615	85272
GO:0062023	85272
GO:0070371	117027
GO:0005768	117027
GO:0035476	117027
GO:0048245	117027
GO:0002551	117027
GO:0005886	117027
GO:0005615	117027
GO:0009617	171054
GO:0050927	171054
GO:0046677	171054
GO:0009314	171054
GO:0043025	171054
GO:0070098	171056
GO:0030336	171056
GO:0007613	171056
GO:0043005	171056
GO:0004950	171056
GO:0110091	171056
GO:2001234	171056
GO:0009986	171056
GO:0097447	171056
GO:1903721	171056
GO:0032809	171056
GO:0071222	171056
GO:0032691	171056
GO:0002052	171056
GO:0051092	171056
GO:0002931	171056
GO:0048471	171056
GO:0051897	171056
GO:0071560	171056
GO:0045766	171056
GO:0035425	171056
GO:0060326	171056
GO:1900272	171056
GO:0016495	171056
GO:1904141	171056
GO:0045766	29385
GO:0043117	29385
GO:0010666	29385
GO:0043066	29385
GO:0002438	29385
GO:0030593	29385
GO:0007204	29385
GO:0090023	29385
GO:0072173	29385
GO:0030901	29385
GO:0033030	29385
GO:0002690	29385
GO:2000510	308163
GO:0007204	308163
GO:0010634	308163
GO:0019957	57301
GO:0006954	57301
GO:0021549	57301
GO:0009897	57301
GO:0043025	57301
GO:0070098	60463
GO:0002437	60463
GO:0001666	60463
GO:0150001	60463
GO:0030425	60463
GO:0019221	60463
GO:0032760	60463
GO:0007186	60463
GO:1904783	60463
GO:0043025	60463
GO:0006954	60463
GO:1900745	60463
GO:0005829	60463
GO:0006874	60463
GO:0048471	60463
GO:0043204	60463
GO:0001974	60463
GO:0042802	60463
GO:0055093	60463
GO:0016494	84475
GO:0019722	84475
GO:0007204	84475
GO:0005886	84475
GO:0009897	84475
GO:0010818	84475
GO:0007260	24514
GO:0043524	24514
GO:0099527	24514
GO:0045597	24514
GO:0008631	24514
GO:0005515	24514
GO:0060397	24514
GO:0045822	24514
GO:0014075	24514
GO:0043410	24514
GO:1902728	24514
GO:0033194	24514
GO:0022408	24514
GO:0043560	24514
GO:0008284	24514
GO:0004713	24514
GO:0045429	24514
GO:0060548	24514
GO:0005737	24514
GO:0050729	24514
GO:0000791	24514
GO:0007186	24514
GO:0033130	24514
GO:0031702	24514
GO:0014070	24514
GO:0008022	24514
GO:0005730	24514
GO:0043065	24514
GO:0043548	24514
GO:0051428	24514
GO:1904707	24514
GO:0032516	24514
GO:0046777	24514
GO:0007204	24514
GO:0098978	24514
GO:0031103	24514
GO:0031959	24514
GO:0051770	24514
GO:0050867	24514
GO:0060333	24514
GO:0005829	24514
GO:0048008	24514
GO:0098794	24514
GO:0005131	24514
GO:0042307	24514
GO:0045428	24514
GO:0007259	24514
GO:0032024	24514
GO:0032731	24514
GO:0010667	24514
GO:0043388	24514
GO:1904037	24514
GO:0030335	24514
GO:0051091	24514
GO:0009755	24514
GO:0050804	24514
GO:0006979	24514
GO:0042104	25326
GO:0042102	25326
GO:0005737	25326
GO:0007204	25326
GO:0019221	25326
GO:0051770	25326
GO:0051928	25326
GO:0004713	79113
GO:0005886	79113
GO:0005829	79113
GO:0005515	79113
GO:0009410	81515
GO:0005912	81515
GO:0043200	81515
GO:0034605	81515
GO:0005515	81515
GO:0031966	81515
GO:0009743	81515
GO:0005886	81515
GO:0043434	81515
GO:0051279	81515
GO:0070447	81515
GO:0004713	81515
GO:0002553	81515
GO:0043015	81515
GO:0009636	81515
GO:0042327	81515
GO:0014070	81515
GO:0005758	81515
GO:0044877	81515
GO:0005102	81515
GO:0098978	81515
GO:0014069	81515
GO:0014003	81515
GO:0099091	81515
GO:0048471	81515
GO:0006991	81515
GO:0005178	81515
GO:0005161	81515
GO:0032868	81515
GO:0031668	81515
GO:0031625	81515
GO:0030061	81515
GO:0048678	81515
GO:0034666	81515
GO:0060369	81515
GO:0051219	81515
GO:0019899	81515
GO:0016020	81515
GO:0043208	81515
GO:0060252	81515
GO:0045121	81515
GO:2000463	25522
GO:0004674	25522
GO:0035556	25522
GO:0098685	25522
GO:0005515	25522
GO:0001725	25522
GO:0032148	25522
GO:0004697	25522
GO:0005886	25522
GO:0047496	25522
GO:0034613	25522
GO:0008284	25522
GO:0007166	25522
GO:0070374	25522
GO:0051346	25522
GO:0005737	25522
GO:0043066	25522
GO:0051899	25522
GO:0098696	25522
GO:0032869	25522
GO:0050806	25522
GO:0015459	25522
GO:0060081	25522
GO:0070528	25522
GO:0046628	25522
GO:0044877	25522
GO:0018105	25522
GO:0051222	25522
GO:0007165	25522
GO:0098978	25522
GO:0043274	25522
GO:0051092	25522
GO:0005829	25522
GO:0014069	25522
GO:0060291	25522
GO:0048471	25522
GO:0030010	25522
GO:0001954	25522
GO:0043231	25522
GO:0031584	25522
GO:0016477	25522
GO:0006468	25522
GO:0007616	25522
GO:0071889	25522
GO:0031252	25522
GO:0045121	25522
GO:0019901	25522
GO:0032991	25493
GO:0051059	25493
GO:0002523	25493
GO:0045471	25493
GO:0044877	25493
GO:0097421	25493
GO:0005737	25493
GO:0071407	25493
GO:0005634	25493
GO:0007253	25493
GO:0031072	25493
GO:0071345	25493
GO:0005829	25493
GO:0014070	25493
GO:0009410	25614
GO:0019902	25614
GO:0030336	25614
GO:0030307	25614
GO:0050766	25614
GO:0007229	25614
GO:0005515	25614
GO:0010033	25614
GO:0030644	25614
GO:0014704	25614
GO:0032355	25614
GO:0016323	25614
GO:0045444	25614
GO:0043066	25614
GO:0016604	25614
GO:0009749	25614
GO:0043197	25614
GO:0050806	25614
GO:0042383	25614
GO:0014070	25614
GO:0000165	25614
GO:0005730	25614
GO:0043548	25614
GO:0010243	25614
GO:0044877	25614
GO:0098978	25614
GO:0005634	25614
GO:0046685	25614
GO:0042311	25614
GO:0005178	25614
GO:0098794	25614
GO:0009612	25614
GO:0048661	25614
GO:0007254	25614
GO:0005925	25614
GO:0014911	25614
GO:0030335	25614
GO:0016324	25614
GO:0045785	25614
GO:0042802	25614
GO:0060252	25614
GO:0009410	170538
GO:0001666	170538
GO:0042149	170538
GO:0046326	170538
GO:0035556	170538
GO:0043200	170538
GO:0005515	170538
GO:0004697	170538
GO:0005886	170538
GO:0043410	170538
GO:0032963	170538
GO:0005737	170538
GO:0009749	170538
GO:0070779	170538
GO:0043406	170538
GO:0042325	170538
GO:0032869	170538
GO:0042542	170538
GO:0014070	170538
GO:0004699	170538
GO:0043065	170538
GO:0010243	170538
GO:0045471	170538
GO:0009408	170538
GO:0046777	170538
GO:0005634	170538
GO:0005829	170538
GO:0070976	170538
GO:0007568	170538
GO:0099524	170538
GO:0009612	170538
GO:0034599	170538
GO:0006915	170538
GO:0016020	170538
GO:0006468	170538
GO:0006979	170538
GO:0005739	170538
GO:0019901	170538
GO:0009410	25387
GO:0043524	25387
GO:0031692	25387
GO:0043280	25387
GO:0005515	25387
GO:0031691	25387
GO:1990763	25387
GO:0008284	25387
GO:0070374	25387
GO:0005768	25387
GO:0035612	25387
GO:0016323	25387
GO:0043066	25387
GO:0005737	25387
GO:0043197	25387
GO:0031762	25387
GO:0034393	25387
GO:0001934	25387
GO:0045309	25387
GO:0007186	25387
GO:0045211	25387
GO:0031398	25387
GO:0006355	25387
GO:0030276	25387
GO:0005102	25387
GO:0034260	25387
GO:0031896	25387
GO:0005634	25387
GO:0008277	25387
GO:0006897	25387
GO:0005829	25387
GO:0014069	25387
GO:0001933	25387
GO:0035615	25387
GO:0044325	25387
GO:0042699	25387
GO:0030331	25387
GO:0045944	25387
GO:0051219	25387
GO:0070373	25387
GO:0019899	25387
GO:0043410	25387
GO:0043524	25388
GO:0031692	25388
GO:0005515	25388
GO:0031397	25388
GO:0031691	25388
GO:0032967	25388
GO:1990763	25388
GO:0019904	25388
GO:0070374	25388
GO:0005768	25388
GO:0031859	25388
GO:0016323	25388
GO:0005737	25388
GO:0007420	25388
GO:0043197	25388
GO:0033138	25388
GO:0031762	25388
GO:0050731	25388
GO:0051928	25388
GO:0001934	25388
GO:0031826	25388
GO:0031748	25388
GO:0007186	25388
GO:0050965	25388
GO:0051019	25388
GO:0045211	25388
GO:0031702	25388
GO:2000573	25388
GO:0002032	25388
GO:0043154	25388
GO:0044877	25388
GO:0034260	25388
GO:0008277	25388
GO:0034392	25388
GO:0006897	25388
GO:0002092	25388
GO:0014069	25388
GO:0090201	25388
GO:0051897	25388
GO:0042699	25388
GO:1904037	25388
GO:0042802	25388
GO:0071889	25388
GO:0051457	25238
GO:2000463	25238
GO:0010661	25238
GO:2000117	25238
GO:0014850	25238
GO:0045744	25238
GO:0071407	25238
GO:0044321	25238
GO:0005515	25238
GO:0106072	25238
GO:0045202	25238
GO:0005901	25238
GO:0048709	25238
GO:0071364	25238
GO:0004703	25238
GO:0071870	25238
GO:0016323	25238
GO:0002029	25238
GO:0043066	25238
GO:0005737	25238
GO:0097110	25238
GO:0061771	25238
GO:1990869	25238
GO:0043197	25238
GO:0047696	25238
GO:0071333	25238
GO:0043198	25238
GO:0042542	25238
GO:0007186	25238
GO:1904058	25238
GO:0032755	25238
GO:0014070	25238
GO:0045907	25238
GO:0046325	25238
GO:0072752	25238
GO:1904707	25238
GO:0005829	25238
GO:0042311	25238
GO:0007568	25238
GO:0043278	25238
GO:0001664	25238
GO:0031850	25238
GO:0033605	25238
GO:0033137	25238
GO:0030424	25238
GO:0031625	25238
GO:1904628	25238
GO:0042699	25238
GO:0031851	25238
GO:1900077	25238
GO:0010801	25238
GO:0016324	25238
GO:0006468	25238
GO:0006979	25238
GO:0005739	25238
GO:0045121	25238
GO:0048146	25238
GO:0045202	25372
GO:0030018	25372
GO:0097225	25372
GO:0005929	25372
GO:0004703	25372
GO:0006886	25372
GO:0002029	25372
GO:0043197	25372
GO:0047696	25372
GO:0043198	25372
GO:0001934	25372
GO:0031748	25372
GO:0007186	25372
GO:0005634	25372
GO:0046154	25372
GO:0044292	25372
GO:0005829	25372
GO:0010259	25372
GO:0043278	25372
GO:0048471	25372
GO:0030424	25372
GO:0043647	25372
GO:0016020	25372
GO:0006468	25372
GO:0045121	25372
GO:0050254	59077
GO:0002031	59077
GO:0002029	59077
GO:0030425	59077
GO:0006468	59077
GO:0005829	59077
GO:0043025	59077
GO:0009410	81760
GO:0046777	81760
GO:0050254	81760
GO:0009416	81760
GO:0001666	29260
GO:0005515	29260
GO:0032496	29260
GO:0016064	29260
GO:0009986	29260
GO:0014823	29260
GO:0001530	29260
GO:0005737	29260
GO:0050729	29260
GO:0001774	29260
GO:0009636	29260
GO:0051930	29260
GO:0071222	29260
GO:0050731	29260
GO:1990268	29260
GO:0006691	29260
GO:0050965	29260
GO:0032570	29260
GO:0003009	29260
GO:0051384	29260
GO:0002224	29260
GO:0043065	29260
GO:0043548	29260
GO:0045471	29260
GO:0006954	29260
GO:0070542	29260
GO:0071260	29260
GO:0002758	29260
GO:0051092	29260
GO:0071300	29260
GO:0043278	29260
GO:0032868	29260
GO:0050966	29260
GO:0032680	29260
GO:0043388	29260
GO:0051091	29260
GO:0032526	29260
GO:0006979	29260
GO:0045121	29260
GO:0004713	25155
GO:0031625	25155
GO:0046777	25155
GO:0050776	25155
GO:0005515	25155
GO:0043306	25155
GO:0004672	25155
GO:0019904	25155
GO:0000785	116549
GO:0097421	116549
GO:0005737	116549
GO:1903076	116549
GO:0005634	116549
GO:0033574	116549
GO:0005886	116549
GO:0021987	116549
GO:0043021	116549
GO:0034341	171369
GO:0043196	171369
GO:0009617	171369
GO:0003823	171369
GO:0042113	171369
GO:1901652	171369
GO:0006954	171369
GO:0005737	171369
GO:0036018	171369
GO:0071222	171369
GO:0031667	171369
GO:0071347	171369
GO:0071356	171369
GO:0005615	171369
GO:0009986	171369
GO:0043025	171369
GO:0019904	171369
GO:0033590	171369
GO:0009314	498206
GO:0032991	60371
GO:0001666	60371
GO:0010243	60371
GO:0051591	60371
GO:0045471	60371
GO:0044877	60371
GO:0005634	60371
GO:0001741	60371
GO:0045121	60371
GO:0014070	60371
GO:0032991	78971
GO:0044877	78971
GO:0007283	78971
GO:0045121	78971
GO:0043627	494338
GO:0033280	494338
GO:0004713	367901
GO:0002553	367901
GO:0046777	367901
GO:0010033	367901
GO:0001805	367901
GO:0034614	367901
GO:0071226	367901
GO:0048471	367901
GO:0001812	367901
GO:1901224	498769
GO:0004711	361696
GO:0006468	361696
GO:0042277	361696
GO:0005524	361696
GO:0004672	361696
GO:0009410	83840
GO:0014878	83840
GO:0048633	83840
GO:0043200	83840
GO:0014732	83840
GO:0005515	83840
GO:0032870	83840
GO:0032496	83840
GO:0010033	83840
GO:0033574	83840
GO:0043434	83840
GO:0045202	83840
GO:0009986	83840
GO:0004672	83840
GO:0043201	83840
GO:0046627	83840
GO:0007584	83840
GO:0009636	83840
GO:0009749	83840
GO:0051721	83840
GO:0005524	83840
GO:0003009	83840
GO:0046324	83840
GO:0014070	83840
GO:0051384	83840
GO:0010243	83840
GO:0045471	83840
GO:0009408	83840
GO:0005634	83840
GO:0005829	83840
GO:0009611	83840
GO:0007568	83840
GO:0048471	83840
GO:0032868	83840
GO:0009612	83840
GO:0048661	83840
GO:0030165	83840
GO:0014911	83840
GO:0004711	83840
GO:0033762	83840
GO:0016477	83840
GO:0042802	83840
GO:0006468	83840
GO:0042277	83840
GO:0034612	83840
GO:0007616	83840
GO:0031545	308457
GO:0018401	308457
GO:0005515	54702
GO:0042127	54702
GO:0030425	116465
GO:0005783	116465
GO:0031982	116465
GO:0014069	116465
GO:1904783	360697
GO:0001774	360697
GO:0009410	25125
GO:0099527	25125
GO:0098685	25125
GO:0071407	25125
GO:0005515	25125
GO:0010033	25125
GO:0043434	25125
GO:1901215	25125
GO:1902728	25125
GO:2001171	25125
GO:0032355	25125
GO:0008284	25125
GO:0060548	25125
GO:0005737	25125
GO:0006953	25125
GO:0034097	25125
GO:0071345	25125
GO:0031730	25125
GO:0003677	25125
GO:0032755	25125
GO:0014070	25125
GO:0043565	25125
GO:0045471	25125
GO:0005743	25125
GO:0035259	25125
GO:0098978	25125
GO:0005634	25125
GO:0051092	25125
GO:0014069	25125
GO:0007568	25125
GO:0046902	25125
GO:0010730	25125
GO:0050804	25125
GO:0005739	25125
GO:0009410	66021
GO:1904044	66021
GO:0005515	66021
GO:0030425	66021
GO:0071276	66021
GO:0005886	66021
GO:0005635	66021
GO:0097038	66021
GO:1990776	66021
GO:0007584	66021
GO:0032760	66021
GO:0097411	66021
GO:0043025	66021
GO:0005783	66021
GO:0005794	66021
GO:0071361	66021
