ENTREZ_GENE_A	ENTREZ_GENE_B
9515	81728
9515	310378
9515	361578
9515	29648
9515	246333
9515	289950
9515	316265
9515	81827
9515	287670
9515	83801
9515	288779
9515	287709
9515	294429
9515	93646
9515	362392
9515	292729
9515	316561
9515	192277
9515	298203
9515	140594
9515	287571
9515	501628
9515	192152
9515	309126
9515	304670
9515	304881
9515	303812
9515	313564
9515	300880
9515	363241
9515	294010
9515	288516
9515	24476
9515	25227
9515	64204
9515	25062
9515	100364825
9515	288731
9515	679835
9515	24400
9515	65166
9515	300965
9515	25135
9515	301458
9515	84595
9515	305288
9515	25626
9515	498407
9515	303155
9515	362859
9515	319110
9515	25531
9515	306942
9515	681754
9515	307347
9515	24832
9515	100361067
9515	58945
9515	298648
9515	29338
9515	498366
9515	100365196
9515	298300
9515	94194
9515	686499
9515	29456
9515	300303
9515	502887
9515	25682
9515	114766
9515	54350
9515	367562
9515	360504
9515	291969
9515	29222
9515	25673
9515	171329
9515	24642
9515	361838
9515	302688
9515	499485
9515	29461
9515	65165
9515	100361858
9515	313837
9515	680039
9515	308335
9515	293991
9515	300053
9515	64530
9515	296966
9515	299625
9515	362612
9515	140734
9515	116657
9515	117039
9515	100359517
9515	245965
9515	314393
9515	301035
9515	316521
9515	29445
9515	286987
9515	292156
9515	685005
9515	286906
9515	171082
9515	24586
9515	64896
9515	29635
9515	25524
9515	296480
9515	24503
9515	24786
9515	117062
9515	113961
9515	50719
9515	309197
9515	360570
9515	25719
9515	293142
9515	25365
9515	29757
9515	306007
9515	291948
9515	29476
9515	50522
9515	114637
9515	362182
9515	25621
9515	305955
9515	293721
9515	50685
9515	24852
9515	24212
9515	81653
9515	24851
9515	300838
9515	296654
9515	100359562
9515	100359600
9515	100359642
9515	100359753
9515	100361133
9515	100361427
9515	100363620
9515	100363860
9515	100366048
9515	689805
9515	64539
9515	681284
9515	29670
9515	140661
9515	27139
9515	100365943
9515	100359583
9515	100360508
9515	408248
9515	100361008
313474	50592
24888	114114
114114	24888
24246	6722
4137	25578
314621	78975
60341	171503
83506	171503
83506	78975
83506	856866
83506	852696
83506	853818
50522	56816
83803	5894
5594	116636
266759	114486
266759	297994
114486	24185
297994	24185
114486	64639
24185	114203
25238	24185
24185	25238
24185	25238
24185	84027
307309	366975
29495	287876
29495	246757
246757	100009506
688272	322
688272	322
322	688272
303306	300724
29717	364686
56718	1978
56718	116636
5594	116636
117045	116636
170915	24253
25353	10410
25353	361673
301164	117034
29458	312451
29458	6720
6720	312451
6720	29458
140586	2033
140586	4087
140586	4088
140586	10891
4088	140586
24883	54244
54244	24883
24883	54244
1387	24253
2033	24253
81646	24472
2645	314623
2645	314623
314623	2645
170915	282840
282840	170915
1499	64466
170915	24790
24790	170915
54254	170915
314930	2033
2033	314930
54254	2033
2033	54254
24716	282827
116651	170915
84095	311567
114554	311567
84095	308777
84095	314633
84095	50522
84095	303689
84095	363445
84095	311567
84095	309969
84095	25489
84095	297930
59109	24596
25054	24596
29613	24596
24596	59109
54226	24596
24596	29192
50938	25
25	50938
50938	9043
65248	24855
65248	303185
303185	65248
96459	303185
57600	303185
63925	301513
301513	63925
301513	63925
282032	306400
282032	312477
312477	25676
312477	85385
312477	54259
85385	54259
85385	313845
25622	25467
25622	24954
25513	25467
113894	84006
84006	24547
29192	306636
83805	306636
83805	83805
83805	293515
306636	316369
83805	293515
83805	315707
2288	29477
78973	6613
78973	6612
78973	6612
81859	7316
55072	81859
81859	55072
362965	25573
289584	64156
10188	291553
10188	60668
10188	83800
10188	79451
10188	366988
56816	26955
291553	84390
851495	25343
8878	50522
25470	25522
25470	113894
25522	25470
24887	24887
24224	24887
24954	56765
24954	81643
24954	300674
24954	300783
24954	58844
24954	56765
24954	81643
24954	300674
24954	300783
24954	58844
24954	65248
24954	78975
24185	24383
24185	24383
24383	24185
282843	311860
282843	311860
311860	282843
304883	282843
317576	81754
317576	64633
317576	84379
317576	117103
317576	94197
5901	362965
64013	19184
19184	64013
64013	19184
64462	295217
64462	295217
64462	367171
303882	303882
22190	83809
22190	140639
307842	24598
307842	24598
14823	300772
14823	362827
268934	300772
108072	300772
108073	300772
307594	363445
307594	498174
307594	29489
307594	29687
307594	362634
307594	314904
307594	360971
307594	366992
307594	307594
307594	192117
307594	114515
307594	117284
307594	57298
307594	362375
307594	24423
307594	317576
307594	64352
307594	24440
307594	54304
307594	297376
307594	117557
307594	306380
307594	60335
307594	291755
307594	690987
307594	64627
307594	287552
307594	288664
307594	314751
307594	679910
307594	24626
307594	29221
307594	300850
307594	499688
307594	503073
307594	140927
307594	304690
307594	292755
307594	360937
307594	299824
307594	360619
307594	297694
307594	29425
307594	362368
307594	24534
307594	24627
307594	24691
307594	309828
307594	291006
307594	170641
307594	361522
307594	155151
307594	24547
307594	353256
307594	312502
307594	307446
307594	307548
307594	24598
307594	304470
307594	299940
307594	500988
307594	317322
307594	361605
307594	100362725
307594	117016
307594	291078
307594	300158
307594	24917
307594	79428
307594	60391
307594	25104
307594	116595
307594	689421
307594	171374
307594	311163
307594	313707
307594	308003
307594	100362458
307594	58920
307594	296554
307594	192348
307594	24771
307594	310544
307594	83589
307594	29213
307594	83610
307594	315903
307594	65262
307594	306007
307594	94173
307594	303259
307594	192359
307594	313593
307594	116508
307594	362715
307594	498736
307594	362461
307594	24907
307594	25562
307594	29214
307594	362242
307594	25698
307594	24450
307594	315708
307594	24248
307594	170577
307594	361317
307594	311384
307594	29139
307594	366276
307594	680427
307594	290614
307594	315170
307594	291534
307594	116549
307594	81918
307594	287119
307594	54287
307594	501206
307594	29224
307594	94193
307594	201097
307594	305178
307594	317232
307594	81738
307594	309460
307594	307351
307594	24245
307594	25739
307594	316531
307594	29393
307594	81650
307594	266686
307594	24513
307594	25498
307594	689890
307594	501088
307594	364975
307594	361596
307594	290356
307594	246212
307594	300218
307594	307641
307594	367307
307594	298942
307594	89825
307594	24246
307594	312937
307594	293570
307594	301363
307594	680407
307594	24592
307594	304012
307594	304490
307594	29681
307594	298019
307594	25179
307594	291295
307594	291309
307594	316794
307594	171140
307594	81646
307594	114096
307594	687994
307594	24686
307594	683687
307594	306066
307594	361202
307594	308650
307594	25467
307594	499497
307594	304581
307594	294988
307594	310833
307594	25181
307594	29209
307594	25275
307594	308942
307594	494499
307594	295401
307594	362672
307594	365352
307594	361684
307594	315696
307594	29667
307594	304109
307594	287930
307594	363275
307594	365662
307594	311033
307594	24387
307594	680522
307594	252892
307594	289641
307594	81518
307594	114202
307594	286917
307594	25615
307594	361071
307594	59267
307594	305095
307594	300889
307594	311166
307594	245982
307594	294975
307594	100910660
307594	293016
307594	116668
307594	117053
307594	688590
307594	117521
307594	363067
307594	81807
307594	58821
307594	316611
307594	140667
307594	360643
307594	305242
307594	306157
307594	117280
307594	304488
307594	498407
307594	304893
307594	498099
307594	54293
307594	85333
307594	362612
307594	171129
307594	290631
307594	84352
307594	24520
307594	316384
307594	25576
307594	81634
307594	307585
307594	140908
307594	308441
307594	170922
307594	116685
307594	297727
307594	309901
307594	307498
307594	363228
307594	25609
307594	117024
307594	64391
307594	501110
307594	309928
307594	307774
307594	116697
307594	362281
307594	114210
307594	363084
307594	170724
307594	361999
307594	303501
307594	116550
307594	360949
307594	366017
307594	494223
307594	282837
307594	29578
307594	25135
307594	116673
307594	306759
307594	296076
307594	362687
307594	303456
307594	64060
307594	64133
307594	25391
307594	315644
307594	498922
307594	501998
307594	25236
307594	29384
307594	65164
307594	361055
307594	24525
307594	29278
307594	57341
307594	85253
307594	25594
307594	301438
307594	312030
307594	310207
307594	64301
307594	361840
307594	297699
307594	63845
307594	308335
307594	310244
307594	140668
307594	83611
307594	299159
307594	300786
307594	368088
307594	307429
307594	307850
307594	316098
307594	25177
307594	60449
307594	171120
307594	54705
307594	315686
307594	368070
307594	81757
307594	295347
307594	302247
307594	499523
307594	619577
307594	29288
307594	25538
307594	680419
307594	292771
307594	287522
307594	687711
307594	366964
307594	29436
307594	305884
307594	171410
307594	294512
307594	100360015
307594	140729
307594	116691
307594	301529
307594	100034253
307594	313647
307594	500262
307594	303158
307594	686883
307594	499443
307594	360933
307594	308742
307594	25509
307594	85421
307594	688319
307594	307779
307594	313163
307594	366605
307594	300147
307594	296115
307594	117515
307594	309548
307594	361442
307594	290408
307594	309331
307594	305827
307594	360497
307594	314836
307594	314717
307594	311332
307594	84353
307594	307505
307594	311163
307594	100362725
307594	307594
307594	307594
307594	641452
24681	824261
24208	1387
24208	1387
25688	297498
25688	302502
25688	64470
856042	29539
2888	288734
25636	851870
24890	363096
25149	363096
24890	313929
24890	287155
10049	293524
10049	113906
10049	287155
261726	24672
51792	24672
24672	5518
29376	25489
29376	25489
144165	303599
144165	311055
144165	363445
144165	309696
144165	290447
144165	29282
144165	24240
144165	64302
144165	27139
144165	296554
144165	29214
166336	303599
166336	311055
166336	363445
166336	309696
166336	290447
166336	29282
166336	24240
166336	64302
166336	27139
166336	296554
166336	29214
166336	303599
166336	363445
166336	309696
144165	303599
144165	363445
144165	309696
56816	25387
25562	57455
24680	6304
24680	5071
64462	5071
11214	81749
11214	24680
24924	116673
827481	29748
29264	76707
65201	76707
23122	65201
113984	8878
113984	8878
9456	24418
9456	24418
9456	24414
9456	24418
29589	3192
29589	18993
18992	29589
18993	29589
29589	29589
29589	18992
29589	29589
29589	18991
274	140694
273	140694
2885	140694
16170	24410
16170	24411
16170	24412
16170	65195
24412	16170
5578	84591
5578	24418
315707	64019
64019	315707
24782	53859
24907	362715
362715	24907
25600	362715
24907	307548
307548	24907
25600	307548
3897	361833
12301	295214
12301	85247
12301	25742
83462	4915
89842	60399
24842	314856
24182	7704
310999	29365
310999	29365
29365	310999
25398	363836
25398	29456
24516	84410
84410	24516
29216	116659
29216	500564
500564	116659
54257	5071
54257	5071
5071	54257
216233	59109
216233	25054
216233	29613
25388	7189
25388	10868
10868	25388
7189	25388
59109	296121
296121	59109
296121	59109
314764	59109
314764	296121
314764	114023
59109	24596
59109	113894
59109	311245
24392	25489
246310	54241
246310	308578
246310	140670
246310	297428
246310	266759
246310	246118
246310	116563
246310	305288
246310	114023
246310	29382
246310	140670
246310	54241
64678	246310
64678	140670
64678	79121
1080	315840
306862	24255
1601	315840
7020	24255
1601	306862
117060	27327
117060	10605
117060	51247
84461	84010
120892	84010
41085	84010
56816	7316
56816	7316
56424	83533
85431	24472
85431	287155
29146	322
29146	322
322	29146
9148	29146
287155	25101
287155	685859
287155	116643
116643	25101
116643	685859
116643	287155
217379	116643
217379	25101
25123	24377
25123	14381
25123	311245
311245	25123
25123	311245
50592	294917
50592	311786
83500	291553
9619	24159
9619	24211
9619	25751
9619	29167
9619	58823
9619	64158
9619	79250
9619	301363
9619	306871
2550	291796
25489	24392
25489	24392
25086	24516
25086	24518
24517	116667
25331	296278
296278	25331
25331	296278
296278	25331
25331	296278
25331	25331
296278	171347
296278	4144
24598	85421
83810	171026
24471	498183
9261	25638
282827	25638
25638	282827
25387	25638
307940	25638
313121	65248
5594	94167
83731	24653
83731	24653
29747	24653
50689	29527
116590	29527
83805	29428
83805	83805
81649	81647
81649	315139
315139	81649
81649	303200
24773	94167
94167	24773
9170	116501
170851	4155
79114	81771
81771	79114
24318	29627
24318	50592
24318	60355
24318	60355
29627	60355
29627	25513
24185	294515
24185	294515
24185	50686
24185	2309
29138	114027
114027	29138
114027	29489
114027	29138
114027	360865
114027	56768
114027	24681
114027	56029
114027	25104
114027	252857
114027	304007
114027	290356
114027	29456
114027	171350
114027	299199
114027	29663
114027	25594
114027	25415
114027	266806
114027	360515
114027	140734
114027	116464
114027	306871
114027	310587
114027	64303
114027	305940
114027	79433
114027	29757
114027	312912
114027	685232
114027	308578
114027	312444
114027	117596
114027	157074
114027	362440
114027	306570
114027	140670
114027	140654
114027	84484
114027	64205
114027	25152
114027	684558
114027	171373
114027	290823
114027	84008
114027	289218
114027	81637
114027	25739
50557	315707
50557	24392
50557	83805
24392	50557
315707	24392
114027	25058
114027	29681
114027	25293
114027	24586
114027	499903
114027	114027
114027	25017
114027	100911597
114027	29482
114027	295922
114027	289615
114027	294964
114027	299971
114027	25023
114027	293655
114027	79117
114027	65042
114027	140673
114027	294282
114027	364678
114027	29448
114027	362036
114027	311024
114027	681418
114027	59318
114027	310612
114027	65136
114027	64665
114027	304979
114027	81728
114027	79120
114027	25745
114027	294962
114027	24669
114027	301563
114027	114114
114027	170900
114027	499529
114027	361385
114027	299739
114027	29287
114027	29253
114027	287765
114027	288150
114027	298203
114027	293991
114027	297755
114027	299310
114027	25399
114027	29272
114027	117028
114027	300992
114027	305021
114027	65158
114027	24799
114027	171574
114027	116685
114027	24949
24337	50687
29496	50687
114027	64640
114027	65043
114027	24701
114027	363854
114027	362897
114027	25488
114027	25391
114027	171337
114027	293652
114027	116690
114027	313647
114027	29242
114027	364458
114027	29629
114027	100362640
114027	293130
114027	94173
114027	498407
114027	84012
114027	679221
114027	685867
114027	363474
114027	81666
114027	287709
114027	83765
114027	293481
114027	289197
114027	58857
114027	298648
114027	24392
114027	140662
114027	102555453
114027	310710
114027	259269
114027	679739
114027	317335
114027	360882
114027	303073
114027	301123
114027	291103
114027	360721
114027	50592
114027	25728
114027	83789
114027	83612
114027	24832
114027	365382
114027	57033
114027	298596
114027	300079
114027	25679
114027	25750
114027	60466
114027	60668
114027	50864
114027	308572
114027	499382
114027	296966
114027	498234
114027	29304
114027	81772
114027	81768
114027	313648
114027	26295
114027	81655
114027	83616
114027	65033
114027	64829
114027	300111
25613	29495
25613	59323
25613	192117
25613	64053
25613	29495
25613	59323
59323	59323
25613	59323
140908	171102
140908	171103
140908	307511
171102	140908
171103	140908
307511	140908
171102	29753
171103	29753
307511	29753
65218	84016
29627	84016
25576	24592
116644	20191
116644	20191
116644	689560
83765	116644
116644	83765
689560	116644
24680	855201
56816	246273
297383	117273
24383	304469
304469	24383
24383	304469
140941	24383
24383	304469
23286	25522
304469	24383
7189	94342
25255	10238
297893	140926
113894	300160
29722	55740
29644	29495
29644	24409
29644	24410
29644	25150
298575	29219
12724	192277
24592	116673
24592	29647
25615	116673
25615	24592
24888	24842
24629	5155
24629	24629
773	94196
773	94196
94196	773
25398	94196
314856	24176
314856	25387
314856	24842
58838	89817
58838	59109
89817	59109
59109	58838
59109	89817
25303	59114
59114	25303
432361	29496
432361	59323
29527	25637
114512	29477
29477	114512
192254	24414
192254	24415
192254	24416
192254	25451
24415	192254
192254	24414
192254	24415
192254	24416
192254	24418
192254	24414
192254	24418
81812	2099
114512	363093
114512	681050
114512	292925
114512	293938
114512	293938
114512	293938
362826	24398
362826	24398
362826	24398
24398	362826
29153	22849
29153	7157
29154	22849
29154	7157
22849	29154
29154	22849
29153	22849
11033	305967
9266	361474
11033	305967
305967	11033
305967	11033
171097	305967
305967	171097
11033	305967
29290	24329
171097	375
171097	382
171097	381
382	171097
171097	100009272
81822	56227
56227	117542
117542	56227
56227	117542
170911	25513
25467	25513
54257	29495
54257	309168
29495	309168
29495	54257
309168	54257
309168	29495
60629	2176
9759	29619
3065	29619
29619	3065
79221	29619
3065	29619
9759	29619
4543	117536
4544	300981
4544	81639
4544	140670
4544	114901
4544	499073
4544	293631
4544	307505
4544	314212
4544	29489
4544	361399
4544	361628
4544	50686
4544	316575
4544	84351
4544	170922
4544	304817
4544	360515
4544	362815
4544	116565
4544	361684
4544	117536
4544	311647
4544	29527
4544	313658
4544	100190936
4544	93646
4544	304670
4544	114590
4544	317396
4544	499877
4544	117060
4544	314251
24684	281097
64460	5830
64460	5830
23396	313494
29509	25489
18412	64862
64862	18412
360860	361676
361676	360860
116549	11651
64193	50689
64193	25513
64193	298947
24180	24179
24242	171503
24242	29660
24242	25400
24242	24245
24242	171140
24242	25050
24242	60341
24242	83506
24242	79011
24242	140671
24242	24674
24242	24598
24242	81677
24242	25275
24242	81529
24242	29691
24242	24383
24242	65152
24242	25739
24242	29598
24242	25262
24242	64158
24242	29457
24242	25595
24242	64159
24242	24171
24242	25603
24242	24949
24242	29179
24242	171026
24242	171039
24242	29753
24242	24547
24242	301252
24242	81783
83725	24242
24242	83725
207	64462
5578	64462
1196	64462
397652	64462
64462	281099
64462	7157
24180	24316
24316	24180
24180	24316
25317	295213
25317	295213
25317	295213
140583	140583
140583	140583
2773	29372
25643	29372
3643	363425
3643	363425
363425	3667
3667	363425
25513	3667
85385	3643
85273	19261
85273	100757677
26965	85273
498697	295929
295929	498697
309969	25096
309969	5337
83800	116561
116590	21937
25054	29545
29545	25054
25054	29545
29545	25054
5071	363836
367	287716
367	314856
29473	29539
29539	29473
85421	1956
308405	64672
117287	29338
117287	29338
64440	56816
56816	20983
20983	56816
20983	56816
117287	29338
117287	117254
117287	24849
117287	24383
117287	59108
117287	297337
117287	24645
117287	25363
117287	192204
117287	81654
117287	25413
117287	619561
117287	296259
117287	78975
117287	29556
117287	24701
14083	24409
14083	24410
14083	24408
59312	3265
59312	3845
59312	6237
59312	4893
59312	5906
59312	5908
59312	5908
59312	3265
24566	29248
25738	81504
2885	25738
25722	100009540
301442	54323
54323	25400
54323	24245
54323	25751
54323	29495
25751	54323
29495	54323
25400	54323
24245	54323
724075	29496
29496	5295
29496	100337621
113912	14173
113912	14173
113912	14175
113912	2246
113912	57142
113912	57142
113912	79114
3092	140670
81653	54323
54323	81653
24423	24423
24842	314856
24392	100359982
24392	100362640
24392	113898
24392	113965
24392	114005
24392	114017
24392	114096
24392	114101
24392	114597
24392	116643
24392	117042
24392	117099
24392	117152
24392	117254
24392	117282
24392	117543
24392	117550
24392	122799
24392	140547
24392	140654
24392	140655
24392	140931
24392	157074
24392	170587
24392	170670
24392	170916
24392	171082
24392	171116
24392	171374
24392	171445
24392	192226
24392	192245
24392	192268
24392	192647
24392	24158
24392	24161
24392	24186
24392	24189
24392	24192
24392	24211
24392	24212
24392	24232
24392	24233
24392	24265
24392	24333
24392	24383
24392	24424
24392	24440
24392	24465
24392	24468
24392	24479
24392	24511
24392	24513
24392	24533
24392	24534
24392	24551
24392	24585
24392	245955
24392	246136
24392	24644
24392	24672
24392	24691
24392	24786
24392	24787
24392	24799
24392	24825
24392	24849
24392	24917
24392	24963
24392	25027
24392	25058
24392	25059
24392	25104
24392	25176
24392	25177
24392	25181
24392	25244
24392	25246
24392	25287
24392	25288
24392	25309
24392	25344
24392	25363
24392	25413
24392	25438
24392	25617
24392	25632
24392	25673
24392	25721
24392	25739
24392	26192
24392	26193
24392	26195
24392	26201
24392	26202
24392	266759
24392	286911
24392	287702
24392	287984
24392	288174
24392	289950
24392	290401
24392	290880
24392	29139
24392	29158
24392	291926
24392	29209
24392	29214
24392	29258
24392	292845
24392	29309
24392	29338
24392	293692
24392	293725
24392	29374
24392	294010
24392	29489
24392	294972
24392	29542
24392	29557
24392	29565
24392	295690
24392	29578
24392	295929
24392	29635
24392	296554
24392	29663
24392	29693
24392	29715
24392	298942
24392	299201
24392	299331
24392	300111
24392	300247
24392	300250
24392	301011
24392	301252
24392	301458
24392	302395
24392	303831
24392	304542
24392	305178
24392	305457
24392	305679
24392	306327
24392	308650
24392	311849
24392	312444
24392	313200
24392	313867
24392	316531
24392	360504
24392	360572
24392	360887
24392	360950
24392	360975
24392	361596
24392	361884
24392	362152
24392	362361
24392	362634
24392	362862
24392	363113
24392	363925
24392	365377
24392	369017
24392	450225
24392	499529
24392	500419
24392	54241
24392	56010
24392	58920
24392	60666
24392	619561
24392	63839
24392	63868
24392	64040
24392	641434
24392	64156
24392	64158
24392	64200
24392	64300
24392	64304
24392	64306
24392	64371
24392	64507
24392	64526
24392	64672
24392	64681
24392	65136
24392	65152
24392	683313
24392	687008
24392	689560
24392	690163
24392	690987
24392	79131
24392	79244
24392	79250
24392	79256
24392	81634
24392	81654
24392	81682
24392	81708
24392	81772
24392	81829
24392	83529
24392	83531
24392	83532
24392	83533
24392	83806
24392	85333
24392	94173
24392	94194
83737	116743
83737	64159
83737	81922
83737	81921
83737	117028
83737	29704
83737	311848
83737	310097
83737	83805
83737	81504
83737	60668
83737	60465
83737	29278
83737	83527
83737	124461
83737	316258
83737	683687
83737	363152
83737	60668
83737	117028
83737	29704
83737	81922
83737	116743
29577	7090
14182	314850
14182	314850
25636	29560
25636	29560
25636	29560
24791	54250
64862	8878
308913	309165
309165	308913
171059	79114
79114	171059
171059	79114
362721	100361915
362721	25218
362721	287535
362721	312083
362721	100361915
155268	312607
10686	312607
25493	682787
25625	361167
25625	246756
306886	311786
306886	246756
83477	78971
83477	311786
365057	56011
365057	65179
25255	192154
192154	25255
25255	192154
192154	25402
245959	282819
245959	282819
313264	84062
84062	313264
361815	15204
361815	58230
361815	216860
361815	224650
361815	74412
361815	545389
361815	16709
361815	381760
361815	110012
361815	15204
361815	216860
361815	308669
24586	14182
24586	14182
25665	29712
25665	29712
29712	25400
29712	25665
59109	360658
360658	79121
360658	64310
360658	140940
18612	29274
25489	19016
19016	25489
85431	312937
312937	85431
2060	309129
20869	246254
20869	25643
290364	29753
290364	56010
290364	25577
290364	25578
290364	25275
290364	287984
290364	25244
290364	63864
290364	81773
290364	81774
290364	161477
290364	140655
290364	29287
290364	122772
290364	122799
290364	27139
290364	140654
290364	29288
290364	100362640
290364	29258
290364	29236
290364	50567
290364	63868
290364	64205
290364	362631
290364	499782
290364	81765
290364	81768
290364	64306
290364	64302
290364	117042
290364	297755
290364	25617
290364	25379
290364	79250
290364	29275
290364	81822
290364	25365
290364	360958
290364	81732
290364	312694
290364	362013
290364	24183
290364	116653
290364	85333
290364	25176
290364	79120
290364	246310
290364	58968
290364	24153
290364	81634
290364	24170
290364	294010
290364	24333
290364	24503
290364	140673
290364	29253
290364	60668
290364	314721
290364	361833
290364	29663
290364	306332
290364	81637
290364	140670
290364	116563
290364	65046
290364	500244
290364	65218
290364	25721
290364	116483
290364	362750
290364	171375
290364	65262
290364	171374
290364	641434
290364	245965
290364	140608
290364	690441
290364	300677
290364	116550
290364	192241
290364	94271
290364	299609
290364	65152
290364	60416
290364	59317
290364	78958
290364	24171
290364	25387
290364	499903
290364	81643
290364	64160
290364	117542
290364	25393
290364	25400
290364	24245
290364	24246
290364	171140
290364	246047
290364	26989
290364	24242
290364	29154
290364	79011
290364	25636
290364	29242
290364	116549
290364	81650
290364	84353
290364	64554
290364	364208
290364	24936
290364	294362
290364	365216
290364	361675
290364	364996
290364	170587
290364	65178
290364	54241
290364	83800
290364	116561
290364	84588
290364	114514
290364	29271
290364	84032
290364	298566
290364	29687
290364	362634
290364	24232
290364	29681
290364	64832
290364	59322
290364	117258
290364	84008
290364	297516
290364	29384
290364	25419
290364	24265
290364	29593
290364	117152
290364	60628
290364	140908
290364	81659
290364	293448
290364	497902
290364	291103
290364	26198
290364	29445
290364	252934
290364	94194
290364	54322
290364	29507
290364	29489
290364	291394
290364	58835
290364	117099
290364	81654
290364	299201
290364	25415
290364	25416
290364	25417
290364	245961
290364	25252
290364	64053
290364	29495
290364	65040
290364	116681
290364	286923
290364	81653
290364	170851
290364	299850
290364	140694
290364	114114
290364	171116
290364	306460
290364	192249
290364	286973
290364	84484
290364	171361
290364	293725
290364	29565
290364	293481
290364	116743
290364	311848
290364	362862
290364	117277
290364	290823
290364	303831
290364	29483
290364	29482
290364	84012
290364	691149
290364	493810
290364	298584
290364	50671
290364	361927
290364	24189
290364	83633
290364	24392
290364	296654
290364	81661
290364	24387
290364	50592
290364	29627
290364	79220
290364	24408
290364	24410
290364	192268
290364	24957
290364	24383
290364	25062
290364	25739
290364	24525
290364	140665
290364	83585
290364	58979
290364	24896
290364	60449
290364	81666
290364	24400
290364	25686
290364	25740
290364	50664
290364	81664
290364	294962
290364	24963
290364	266759
290364	24468
290364	299331
290364	301252
290364	689064
290364	362152
290364	290046
290364	79256
290364	305178
290364	64200
290364	140931
290364	308650
290364	117282
290364	116655
290364	363113
290364	362361
290364	25058
290364	103690190
290364	58940
290364	64647
290364	64627
290364	29546
290364	29548
290364	29331
290364	64057
290364	113965
290364	192235
290364	299357
290364	25262
290364	25679
290364	317576
290364	50693
290364	310612
290364	29491
290364	114096
290364	94173
290364	25179
290364	361596
290364	117024
290364	314906
290364	311024
290364	171041
290364	117550
290364	84391
290364	287624
290364	116685
290364	305457
290364	29364
290364	29561
290364	24533
290364	81829
290364	94193
290364	29150
290364	500261
290364	29386
290364	297436
290364	312444
290364	362587
290364	25152
290364	29456
290364	25595
290364	367171
290364	29457
290364	303259
290364	64201
290364	681896
290364	117028
290364	24547
290364	24943
290364	29409
290364	24558
290364	369016
290364	59108
290364	56781
290364	24585
290364	362816
290364	501203
290364	296313
290364	79433
290364	100911597
290364	361532
290364	678759
290364	362440
290364	81728
290364	289218
290364	29478
290364	301458
290364	84685
290364	24586
290364	58982
290364	89791
290364	116690
290364	24587
290364	83613
290364	24588
290364	29423
290364	84394
290364	56003
290364	56064
290364	50864
290364	25494
290364	117536
290364	292732
290364	24560
290364	25518
290364	260321
290364	117254
290364	29338
290364	94167
290364	64460
290364	245959
290364	64161
290364	24644
290364	24959
290364	29598
290364	24215
290364	29599
290364	29600
290364	64204
290364	171350
290364	192255
290364	24520
290364	60374
290364	246216
290364	64303
290364	25344
290364	114766
290364	25737
290364	288778
290364	406167
290364	29138
290364	117287
290364	25506
290364	24681
290364	171114
290364	56768
290364	294250
290364	60335
290364	25104
290364	29554
290364	289950
290364	25630
290364	29662
290364	171039
290364	310533
290364	192117
290364	363875
290364	50993
290364	94197
290364	81754
290364	100126191
290364	65158
290364	25531
290364	81755
290364	171058
290364	64633
290364	29448
290364	170923
290364	83427
290364	361118
290364	84556
290364	29218
290364	116644
290364	140945
290364	83765
290364	680944
290364	688590
290364	116601
290364	29693
290364	64196
290364	29521
290364	65171
290364	305227
290364	116728
290364	64551
290364	362264
290364	83825
290364	60328
290364	315648
290364	24674
290364	171121
290364	288731
290364	24668
290364	266975
290364	24825
290364	29339
290364	78957
290364	171093
290364	59312
290364	313413
290364	364678
290364	65042
290364	79213
290364	140447
290364	24211
290364	24212
290364	24213
290364	25650
290364	24214
290364	171373
290364	171443
290364	24778
290364	114901
290364	64159
290364	29211
290364	56029
290364	298203
290364	314349
290364	298596
290364	114597
290364	24949
290364	29179
290364	117559
290364	117556
290364	29205
290364	85238
290364	24804
290364	60324
290364	25012
290364	25716
290364	191595
290364	24805
290364	59267
290364	116470
290364	24923
290364	25558
290364	299809
290364	29374
290364	294864
290364	295230
290364	25567
290364	140922
290364	24832
290364	362599
290364	307498
290364	498407
290364	365360
290364	170670
290364	171155
290364	24849
290364	362855
290364	58814
290364	117557
290364	24852
290364	314442
290364	64158
290364	300218
290364	500319
290364	316531
290364	500377
290364	498736
290364	291081
290364	246118
290364	296554
290364	29214
290364	293705
290364	25485
290364	25017
290364	171069
290364	246772
290364	25009
290364	114122
290364	25624
290364	24803
290364	29528
290364	58857
290364	60355
290364	116638
290364	84487
290364	83612
290364	81818
290364	24877
290364	83529
290364	83531
290364	83532
290364	84347
290364	25399
290364	25297
290364	494265
290364	29757
290364	170667
290364	117596
290364	297566
290364	83615
290364	66031
290364	366568
290364	29495
290364	24804
290364	29423
29495	290364
24804	290364
29423	290364
405	24252
405	24252
140939	58522
140939	22195
140939	22195
140939	22194
140939	140499
140939	7326
140939	688173
140939	688173
140939	22194
140939	7326
140939	51465
140939	140499
22194	140939
7326	140939
22195	140939
51465	140939
29560	83785
29560	24778
29560	24533
25388	51684
25388	83737
16396	25388
362263	25558
362263	25558
25558	362263
25150	25558
362263	25558
25558	116470
29616	83501
29616	114588
315600	116470
315600	25558
25558	57617
25558	64601
25558	55823
6804	296083
6804	296159
25558	296083
25558	296159
6804	315600
25558	315600
25558	6804
25613	316477
24408	25167
24408	83805
25167	83805
25167	24408
83805	24408
83805	25167
29495	24408
29495	25167
25167	29495
29495	25167
25054	24408
