ENTREZ_GENE_A	ENTREZ_GENE_B
7555	10642
1017	2035
1974	8664
7529	56288
382	8565
1974	8667
80227	5702
10921	58517
57180	10097
5704	5707
8840	56886
578	285527
8655	1781
26272	6500
7515	3980
409	55661
11156	10128
1973	27250
10971	5298
29763	5837
5719	5705
9140	54726
8848	373156
408	9221
7532	9414
396	387
55646	6147
7123	26578
7532	55095
7555	6122
815	816
9641	3615
815	817
64400	51361
4163	2058
23139	10985
5704	5716
8073	26504
80227	10213
3382	8576
373156	79711
55646	10514
8073	2339
51643	1650
5062	28964
9040	8883
51231	11344
7532	23085
994	3891
56475	8454
8428	11235
8533	5264
80227	5713
5716	5701
4735	989
23549	3881
80227	5716
9051	6147
11156	23392
22827	60528
7189	83481
10971	55095
409	8546
55969	10985
8900	57805
10783	8239
4795	8625
10971	3800
1019	11140
64946	10654
55646	11344
11284	4172
7532	27342
7555	3183
9443	10422
56998	3728
2288	10055
80227	5718
5306	10654
8766	80223
8428	29888
8661	8667
4163	5518
9861	5705
1967	8891
11344	3891
11156	5825
10755	23677
7529	3831
7532	8899
10921	1459
7529	4301
9140	9474
22933	11331
396	5879
11156	26505
56950	23122
5716	5713
8405	22933
7532	8660
408	8546
55723	8208
1777	8607
64834	5716
5719	10213
10921	55692
9158	9847
4113	6189
11344	3881
8428	25843
7532	56288
10971	23164
8099	276
8428	10494
7532	10298
3382	1270
55256	1629
4947	51582
5716	5706
5719	5713
8073	2342
56475	23291
8601	10539
7392	7391
382	83481
51643	5479
1917	1933
7532	2011
396	389
57180	10093
991	3881
1974	4430
10921	6732
10534	9046
54606	64432
1974	10480
6628	3795
57180	10095
55969	83858
4113	6147
23612	9688
10921	1460
10921	5411
1019	1029
8661	8668
8661	8665
10289	3646
10921	11338
7529	29127
373156	10015
26517	51719
7534	23136
994	11331
1974	26986
55646	3891
54984	55111
5356	10286
8848	1778
51497	1327
7428	8576
51643	4580
3172	6623
10857	80303
7529	9493
409	3839
9337	25904
5573	9040
373156	83481
7532	26064
682	8625
10289	10096
9641	4628
7189	5198
7515	11284
7532	369
23178	8576
10955	57510
1974	27335
1974	8672
80227	5717
10921	6426
3106	191
1973	8661
9641	26986
3856	22824
10890	4218
25778	51552
10284	6185
56241	3956
3106	7407
408	6949
994	3881
3692	6001
4163	7415
10445	1460
10921	51747
8848	83481
408	1105
1978	1977
2167	26578
54984	26986
9475	8576
8428	85369
3611	54726
5500	5504
11156	64151
815	808
10421	10713
8661	27335
23612	10015
5564	170506
11156	58477
396	998
10755	50628
56241	56886
10971	89953
7534	9101
10955	11331
10971	673
7555	5813
10421	9410
8453	51719
9641	47
4795	55692
8793	10128
1999	5034
55646	90957
11156	55215
6446	11140
8428	5516
10971	11284
373156	4670
56475	1019
25816	7803
2688	4048
4113	6223
23612	55622
11156	23039
11331	3728
409	3840
9689	28969
1974	1654
4350	55379
9861	5714
9051	6161
11156	5709
7529	80153
10971	23136
51205	6001
9577	29086
80279	51569
11345	23192
5531	9989
5716	9861
6446	4057
6628	1778
51497	7936
1174	10890
55723	6189
55233	6279
54984	7295
5495	3875
22827	5034
578	11214
8900	7041
9046	22824
1974	1982
373156	11231
3965	3728
55646	6122
4692	55161
23612	23165
84630	146057
9641	471
79705	6279
10971	9414
51205	6251
837	9126
8661	10480
10289	6205
3692	6122
4113	6160
10783	57805
5500	6992
10921	55339
9338	22824
9689	9051
1017	9040
9046	10890
26262	51495
80227	5714
10445	23352
5704	5719
5888	26517
8408	11337
373156	1639
4692	6205
53918	8607
9051	8607
9519	2957
8848	7917
49856	5264
7529	9414
2131	1270
55646	55720
4795	5411
55111	3884
8073	7803
10641	9040
54606	6189
5564	7430
11179	10965
994	3886
373156	54205
9641	7415
4163	1453
6446	7284
22827	8570
7205	55233
373156	6185
9861	10213
11142	57111
8601	10654
8607	2222
22827	10642
408	23246
8661	8664
2932	51527
54984	6204
55041	3891
9051	9689
6927	5092
7030	8453
10421	22827
55646	55299
10783	79711
10890	1174
6001	10284
6876	6280
4913	4625
22827	3183
10955	6836
958	811
7428	5198
7532	200186
10971	51806
7534	1676
7555	6189
8537	8655
23549	8689
55742	170506
9051	6144
11156	55127
10921	51593
23012	3881
7532	79801
10971	10298
3106	7430
1974	1977
10289	1968
8079	9532
8601	10558
10284	1650
22827	11338
7189	4522
80279	51506
56998	54504
4221	56475
4913	4521
5119	80856
10921	9416
9519	2958
51497	6205
862	54726
9410	24148
4163	4628
26578	55256
11284	64434
11156	25782
10921	24148
10534	84074
8576	8195
26517	26521
837	25902
9861	5713
9051	6160
10921	23524
10534	10856
26517	25843
1072	6876
2622	9391
79705	22999
4113	6208
5719	5714
10755	9688
7428	6921
7555	1660
3106	6897
382	1725
8560	5837
23549	3888
64834	11344
9158	8473
4113	6217
10298	998
5704	5702
10285	2130
408	407
3382	3884
3965	6510
10783	140609
8576	55096
9519	10654
7529	221937
7529	10260
56998	10687
9191	8498
64400	3376
10289	6189
79705	158055
7123	3875
7529	285527
4163	3875
4913	4622
10921	11051
11334	55096
9040	5573
10971	57578
409	23246
9689	10945
56998	83955
1999	1654
55646	3881
10445	51366
22827	10492
6927	84105
10971	150472
55723	9046
2932	23214
3172	8576
53918	9131
10055	6612
51497	25920
7428	5689
28988	23549
54606	23223
2167	6623
9641	5358
4163	7170
10783	10128
11284	7518
5495	7429
10921	11052
57180	1019
54606	6164
1676	1677
3795	3933
4795	65993
23612	4670
11156	54919
958	6446
7189	4678
7529	9497
51205	170506
54606	6203
9191	3795
8560	6836
1967	9601
9410	6629
3795	4069
9861	5706
10039	6119
11142	11133
55041	3881
11284	8996
5500	5511
5704	5701
25778	3336
958	9958
7534	673
7555	3182
1019	1031
80279	65992
1999	23193
3992	80227
3611	55215
4795	65080
23612	79711
9051	6154
64284	79643
5892	55698
7532	51631
10971	26064
396	1967
10295	81617
815	51510
837	2934
1999	26298
9526	10654
4350	2192
53918	5825
5704	5717
7329	7341
7428	6923
57180	81873
8837	23450
8453	26517
1999	471
11345	64422
2932	170506
4692	58477
55644	8270
5218	3494
5495	6279
9051	28969
25778	136319
10955	7417
7329	6612
9040	9039
7534	3831
203	58508
991	3882
56998	5476
8560	6566
373156	3376
4692	29956
5716	5718
5878	25777
22827	1654
8764	10985
10422	10788
471	3716
578	2091
578	23524
8915	8347
1974	10421
3382	8195
3611	50628
55646	6203
8625	4670
10284	6001
3106	5358
9051	6165
11344	3888
10955	10945
10422	4620
9391	57805
64400	92609
3611	1654
55646	23560
10783	9126
25778	5689
22827	10946
23012	55233
10955	51495
7428	389
55723	84529
8915	3884
51719	55096
10783	4176
29763	6147
10856	5352
56950	11215
8848	4548
51497	9377
7123	54726
7428	1270
10971	2011
991	29080
2176	55096
11345	10128
10289	8667
4163	1454
8079	9131
10857	54919
8575	10492
5704	10606
5892	117159
26517	6119
7077	6623
11334	151246
9689	9695
2932	84154
9500	25902
10921	6433
10921	9967
6615	84074
7189	7407
7392	332
7428	7295
409	408
55969	55215
80303	7062
2131	26578
54984	388697
54984	6160
5704	9532
8767	115207
10856	8607
8428	7871
11334	987
9140	83734
682	8498
55969	1778
837	54919
54606	8347
9158	3692
80227	9861
373156	388697
9500	26958
5719	5710
11156	8615
22827	10643
408	23481
8099	3493
54606	6142
373156	6184
4113	6154
5495	2934
9051	6142
11156	55210
22933	2997
10955	6566
26517	1678
7534	10298
1174	29927
51130	6280
471	55698
578	3881
9443	56751
373156	3351
3692	23560
4163	8661
10039	10797
5716	80227
11156	5424
6628	9733
7327	267
7532	3881
9891	3494
408	55661
408	3839
408	9406
55723	253714
55969	1654
9443	9513
8526	10726
10289	6203
4795	28973
23612	8604
5306	9643
8601	51027
10921	10048
10856	7874
7030	2058
7392	6317
7555	6164
1174	93436
578	7417
10289	8668
2778	6624
7030	5198
9891	5635
408	285855
8099	3494
2288	125336
80333	30819
10039	8349
23612	23042
54984	6189
5531	5518
11344	829
11344	832
22827	10644
22827	54938
8405	9046
6790	10890
7205	2040
7529	4140
7534	9414
1174	55096
57180	10094
54606	6147
1999	3881
3611	64210
55646	6142
4692	1717
5495	7415
11156	488
11156	10592
11331	23165
25778	3093
10921	10250
7189	7415
7532	4140
10421	5034
56998	2806
4113	25873
4163	5198
11284	81887
10856	6205
10285	80279
958	5985
7189	3376
7329	10054
7532	3891
10971	56907
7534	6434
471	2040
28988	1019
26272	4738
3172	10111
3354	5702
11133	57111
9526	6510
23612	10128
54984	6223
10755	4176
10284	8565
6623	8655
6628	50628
51497	4513
7428	353
7532	3800
10971	5894
9689	202333
55969	5709
837	58477
8453	2040
54606	64969
9046	51726
373156	9343
4692	29927
55041	3888
8575	10642
11331	9958
26001	29080
8607	144455
22827	7360
6615	83538
7392	6280
7428	1017
7428	342372
7555	10643
55969	51495
9578	6122
54821	9821
64400	23244
10289	6119
25778	5691
10921	53981
10534	57554
8848	54919
7384	6636
10971	80153
1174	6566
382	8761
57180	10092
837	9688
8079	5825
8079	8601
9861	5704
29763	8996
55041	3885
10654	6741
11331	64210
7205	54442
7205	9967
396	1660
8412	6897
54606	6154
8560	7260
8655	26986
23549	9882
3992	1717
80227	5701
9410	5202
51657	166
53918	55127
11284	9688
10284	26128
8428	347
7532	5894
9577	79184
9689	1639
10421	25788
9191	29080
1967	8893
54821	6119
4163	3376
8079	9391
53918	51495
11142	6119
5704	5700
10055	57578
22827	3191
56950	11140
8793	4628
7205	134265
7428	6624
9891	374454
837	84073
8526	6418
9500	10985
57144	6280
23612	10632
25778	4085
10055	1545
54861	8576
10971	256364
51205	1717
10421	5635
23097	84073
3856	1203
9500	4738
9861	5683
11156	55622
22827	9295
22827	7273
6628	9343
9338	6747
8848	10985
8848	4704
958	23071
7189	23193
11170	5520
49856	57805
409	65080
80303	3884
64400	3069
11345	1981
8079	51647
9526	84074
23612	6748
5356	54504
7428	3376
7532	23294
9689	9223
8526	10606
9732	3191
2597	84074
4113	6164
9500	51366
57144	6278
5306	197259
5716	5710
9338	5520
10955	11014
958	5437
7832	246175
8900	57617
23097	9821
8453	441246
55646	1660
4232	5825
9526	6189
9861	9894
5719	5684
11344	830
11156	5635
10921	9129
10971	8660
57180	11344
682	25814
1019	9126
2932	6607
23588	11269
9500	23279
4163	6897
8079	10654
10783	24139
10857	5825
9051	25873
57111	1175
8405	23633
7428	5691
7428	10125
902	55698
3611	4642
9526	8924
55644	5878
5719	10797
11344	8689
11156	55161
5924	10654
10921	163
10921	3795
22827	4343
7384	58477
382	2618
471	9987
55969	23534
1607	3881
4163	5214
4692	550
5719	5706
7260	55233
7428	81876
10421	3795
1017	6272
55646	6189
4163	23020
10783	8655
5495	8761
25843	9821
5716	8347
11156	4436
11331	23042
10921	140890
22933	57142
49856	25902
7555	55299
408	6358
54606	6217
1999	6897
2932	10642
373156	1650
3611	54919
23612	23534
11284	8604
5495	301
11156	26128
8601	7922
10284	1654
10285	2222
7189	1654
7529	10787
7532	23020
166	3182
10295	593
9689	57580
991	51067
3692	387753
10783	6510
5531	5516
5719	9861
9051	11224
958	148867
958	7295
7428	9978
49856	5201
10971	23313
471	6626
54606	117246
54606	29889
10289	3251
3611	6251
3692	9520
9500	23165
4163	4522
25843	29080
7428	4738
10971	25780
9891	6279
1017	55698
51643	5635
1999	9636
10289	6235
9500	51806
11156	23511
8780	6748
10921	22827
10285	10946
7428	8407
7555	6147
382	3692
396	10642
54606	64951
2029	4172
3354	5704
4163	11235
9051	6159
8767	11331
7428	25843
7529	11214
10971	4301
10971	9135
10971	9101
3106	10606
1017	4738
1973	8672
1974	9043
3795	80279
57144	6119
10921	6434
55723	5928
471	51103
22866	79817
1676	8925
8655	1654
2035	7407
2932	6625
79705	4069
51657	8243
53918	92609
51497	4176
7392	6318
409	84545
51130	6279
837	79751
1676	4163
64400	1639
373156	26128
55646	6144
9500	7917
4163	10197
4795	374454
5062	9815
8848	3376
49856	9662
10971	51631
10971	7249
9891	5573
409	2091
55723	10036
1270	3646
1676	266812
1607	26167
79643	64359
10289	8565
55646	55226
4113	6144
10783	9688
8625	1639
8848	29959
84630	23165
7327	9958
7428	29080
7555	27316
396	3182
10295	79596
10295	283742
10295	8634
51643	1676
54606	63931
8526	83540
1974	8227
373156	57805
3611	29780
5062	4628
11284	54919
5531	151987
6790	1029
8848	9688
51497	1345
8793	5198
8793	23450
7392	22824
7428	221037
10971	9493
408	3716
837	8243
1019	56475
56998	6119
8453	5209
54606	90957
3105	56886
4113	6203
4163	4141
5495	302
11156	4670
8780	808
8848	1017
8848	79751
7534	9221
9891	6280
408	23168
9577	23172
2597	7295
4163	873
4928	55233
55644	3301
5719	5682
8625	1650
25778	515
10921	6625
7030	7407
7428	1036
7532	147700
9391	4174
28988	5610
1861	1717
1861	1778
1967	117159
3611	550
4113	1460
4163	7416
53918	55215
54984	6147
5564	47
11331	11218
6628	27336
7123	9967
7428	9060
49856	1017
7532	3930
10971	6428
7534	26064
7534	55103
55969	9131
55969	6836
1999	811
4113	56925
9500	57805
57144	1175
27148	93436
9238	8853
7392	8073
409	23481
55723	7273
991	337972
1017	8473
54606	6160
23549	24137
10289	6472
10289	8407
2778	10606
4163	85369
5704	5713
8780	2091
22933	196374
7030	4738
7189	9470
7532	29127
10971	1656
80279	3514
54606	6167
1973	1977
53918	8604
54984	23560
11331	9688
10921	6427
7189	6897
7428	8347
49856	55096
10971	4140
7555	10236
9140	550
9140	10291
10421	6637
1999	3888
10289	27335
10289	2079
3692	51018
9500	55127
5062	4172
10039	126961
11344	23085
8625	55037
10921	58509
8764	5034
7416	3799
7555	6160
7555	6165
396	2130
1031	54814
8178	22933
2035	10606
3172	8761
3611	26155
55646	4869
51657	6235
4968	6636
10755	4141
56950	10642
8848	4670
958	1654
49856	7917
57180	57805
55909	2079
9578	117159
28988	9821
3692	2521
3692	6164
64425	11100
10857	94081
11284	83858
11284	11218
5564	5565
9051	6164
8780	5689
22827	2130
6927	808
49856	10128
10971	644815
7534	80153
55723	4796
862	9967
3692	8565
56925	22832
4163	3251
4795	63932
9861	5693
54984	6234
8767	6208
8634	6144
7077	5688
49856	5709
9140	55054
55723	8968
837	1017
10421	11051
9391	8237
1861	29097
80227	5706
3611	10642
55646	29889
10783	57510
23178	2091
5500	63898
9051	6168
22827	26986
7529	26031
10971	51111
409	285855
54606	64965
2932	2130
9641	5518
3611	22820
10857	1650
10921	23450
6446	7415
10285	56342
7428	79780
3106	8607
8537	10856
10421	6636
28988	11283
8526	5160
11345	7430
373156	9183
56925	9967
9500	10128
9500	92609
10783	51495
4928	57097
9861	5710
10284	4905
8848	23065
51497	11331
7205	6208
84630	11345
7532	10458
7534	23313
7555	6217
3106	5707
55723	51035
578	1676
55969	6748
51643	1327
1974	546
2035	8407
4521	55178
57144	29080
23612	64210
8575	5635
7030	6169
7327	550
7428	5719
7428	6897
7428	7178
49856	4522
7532	3480
10971	10260
10289	5110
9641	10856
4163	5708
51657	25814
4928	84074
23612	57510
25778	6203
7189	10606
51186	10807
49856	2873
10971	56924
10971	6426
7555	27350
578	10097
578	23077
837	5689
8900	4163
54606	2091
1999	1936
3692	10580
4913	26330
23612	10598
25778	1652
10284	3646
7030	10155
8412	26986
55969	23039
10421	117159
1017	2091
2778	8607
55646	55661
5564	4141
7392	6279
7428	6119
55723	8655
1019	28988
1019	50628
1967	3191
1974	55697
9641	51520
3611	6280
11133	55846
9500	9126
54984	808
5500	55161
11156	1017
11331	864
25778	124801
8428	1655
49856	489
7534	89953
51205	3987
55969	8604
1017	65061
1999	3716
3692	3036
4163	7430
64425	11218
49856	7415
10971	10772
7555	6119
837	10592
10421	153222
8453	55178
373156	55215
3692	4942
23178	5689
53918	4642
54984	8761
22827	8761
7384	3301
7428	9735
7428	4163
7428	5110
49856	6748
409	5878
3611	2130
3611	22827
55646	8668
4113	6158
9500	54919
11156	9131
10921	51428
6790	6648
51497	9276
51497	6208
8793	10155
10971	2037
11345	91754
23178	11091
23612	9183
8601	200081
25778	5878
10921	6733
6446	3493
8405	2664
6772	359710
51186	10945
7555	25873
10421	2130
8837	9046
3364	5683
9500	29080
10783	55215
11156	483
11331	92609
10921	7874
56950	8312
8764	23478
9040	64773
49856	5202
9391	54919
1974	248
373156	4176
9500	55215
4350	2947
53918	4176
5531	8030
10534	1828
8848	94081
10971	200186
991	83900
373156	9782
3611	4141
4913	55178
23612	64328
5719	5687
8428	9908
8428	3189
7529	57530
7532	9493
55969	10845
55969	10558
837	2956
56998	5518
3611	5635
9500	3646
9500	6576
4163	10606
5723	5635
10921	5917
7030	8661
7030	6119
7189	55252
7416	117159
7532	3884
57180	87171
8412	3615
837	1968
54606	6235
2778	6472
11133	7102
51657	30844
10755	64210
10755	6876
10534	3276
8412	3376
837	56998
9337	4176
54606	6205
1974	5802
11345	7416
55646	3888
9500	26993
8601	10856
8634	2091
7428	1476
7428	1479
7532	6651
10971	8496
991	83899
54606	6159
2035	1892
5704	202333
6446	3376
7189	9414
7532	23313
51205	2079
55646	10969
9500	25814
9500	22820
11331	83481
10921	9785
22827	10146
8428	10015
51497	1329
958	79596
7205	55178
84630	55127
7428	3036
9474	3615
1019	51035
80279	3493
9641	5688
9500	26155
10445	5573
51657	5723
10783	10985
8601	51504
8634	6147
7428	6203
10971	6144
1019	8243
8453	54442
10289	6921
9641	10130
10783	55795
54984	6217
5564	4628
51497	23549
10971	23677
7534	65220
7555	6223
3611	170506
3692	10606
55646	6160
9500	3376
64425	1656
5531	7917
11156	64210
11156	30000
10921	10197
8428	9841
7428	3615
49856	93436
7529	55177
3106	10155
9500	10558
23612	9343
8601	23197
10284	10632
10284	79624
6446	5036
8848	6119
7534	6160
373156	25814
9641	27044
56925	5494
4163	55737
11331	22820
8601	6418
10285	55178
6927	6627
8764	10130
958	7922
7392	4869
7428	6311
55723	5723
2035	811
9158	50628
55646	3836
55646	6727
10783	27436
10783	10945
54984	191
11331	3959
22827	2040
7428	25978
51186	6160
49856	79596
7532	55177
7534	10787
3106	4478
55723	6160
54606	84545
10289	8666
3364	3251
4113	6205
8767	6169
7327	10892
10971	6431
55723	51081
55969	6747
837	10985
54606	6727
373156	6520
11133	550
11156	9354
8498	3795
10921	6432
10285	10262
6623	4172
958	2091
7327	11151
55969	51194
55969	84188
10289	1965
23612	57003
5924	83481
8428	57338
49856	5708
7532	10260
7555	2079
1017	80018
1019	4067
2932	47
9641	10525
3611	9276
56925	1153
9500	3315
29763	441246
5564	23020
10921	6626
8428	10492
49856	10471
49856	4172
7534	3191
7555	10969
7555	11100
55969	8625
2035	5198
64425	54814
8575	25873
11156	4172
8780	5704
6446	5284
7189	7416
7532	9135
7555	10492
54606	65993
1676	9958
9158	10717
10289	55720
10289	10627
3611	2079
4163	4048
4350	2806
10783	11140
54984	4076
5719	79751
10755	23042
22827	55178
6623	8880
7189	1503
7268	79596
7534	8761
837	8239
54606	57647
1974	6235
56925	23122
4350	5902
10783	10856
23612	57038
5719	5688
8405	8395
6790	7332
6927	85415
51497	1340
49856	51608
49856	10963
7529	27342
9578	55299
1017	64773
1974	7170
3611	3315
9500	9894
10783	5708
5719	23418
5719	2242
11156	2969
10921	54994
8634	6142
10285	8607
64754	4232
8848	9276
8848	58477
7189	4176
11170	117159
7392	2521
7428	10627
7428	5479
49856	8473
7532	57530
92	55333
259173	5868
3937	5295
3937	5295
3937	3702
3937	4690
7015	4691
4691	7015
8725	55929
8725	55929
8725	8725
10014	10971
10014	5587
10014	10971
1326	4790
1326	4791
1326	5970
5966	1326
5966	10914
5966	5970
10010	7187
4214	11140
4214	2289
4214	10238
4214	3324
4214	6156
4214	6124
4214	6207
4215	7532
4215	81572
4215	11140
4215	3308
4215	3324
4215	2011
4215	5202
4215	84231
4790	9276
4790	5966
4790	9043
4790	4791
4790	5970
4791	55294
4791	5966
4791	9919
4791	5970
4791	9099
4790	3839
4790	4790
4790	5971
4791	1654
4791	2734
4791	4790
4791	4791
4791	5971
4791	6156
4791	6128
4791	6207
5970	10788
5970	26993
5971	86
5971	605
5971	10013
5971	3838
5971	23633
5971	4790
5971	4791
5971	5970
5971	5977
5971	6597
5971	6599
5971	6601
5971	6605
5971	6598
5971	8237
23118	1431
23118	10454
29110	11140
29110	3324
29110	10010
29110	9755
7132	2177
7132	7124
7133	2177
7133	7124
7189	3784
7189	5693
7189	5700
7189	5701
7189	5702
7189	5707
7189	5718
7189	5719
7189	5709
7189	5713
1175	10721
9140	23451
396	220988
408	84717
408	1457
408	134147
471	134147
55290	23039
55290	54919
55290	79711
55290	22820
55290	55210
55290	64328
55290	4141
55290	9131
55290	10985
55290	50628
55290	54726
55290	23534
55290	55215
55290	26155
55290	55161
55290	8813
55290	5825
55290	6520
55290	51495
55290	9688
55290	23214
55290	55627
55290	4430
55290	79596
55290	60682
55290	23451
837	23376
837	7419
10421	134147
991	3883
80279	23376
80279	400
9391	4641
8453	134147
1741	815
1741	3881
1741	3886
1741	3891
1741	3885
1741	301
1741	8453
1741	3888
1741	116138
1741	8347
1741	6274
23549	3883
1974	134147
2132	8576
2132	6623
2132	10525
2132	1270
2132	6921
2132	6235
2132	23418
2132	154790
2167	2132
9158	154790
9158	4282
11345	3047
10289	38
10289	7879
2688	11171
2932	11171
2932	23451
8841	23451
3172	2132
9410	4105
9410	23451
55646	9188
4105	10128
4105	10985
4105	1650
4105	1982
4105	57805
4105	57510
4105	1981
4105	54919
4105	3069
4113	6231
4113	6173
4609	23020
4609	55127
4609	51603
4609	23165
4609	2956
4609	4176
4609	5426
4609	9688
4609	55215
4609	10985
4609	57062
4609	9181
4609	50628
4609	10594
4609	10514
4609	60412
4609	9330
4609	4149
4609	4289
4609	9343
4609	6597
4609	4430
4609	3183
4609	23244
4609	57805
10783	4641
4831	1778
4831	5510
4831	83481
4831	47
4831	8347
4831	4069
4831	5437
4831	3351
4831	5511
4831	10856
4831	10130
4831	471
4831	5683
4831	5688
4831	10963
4831	3799
4831	6169
64425	9533
80025	56925
80025	7416
80025	170506
80025	5924
80025	84074
23612	60682
11142	5566
5573	5566
9051	9188
9051	6173
11156	60682
10755	4641
5997	25998
5997	3646
8780	4105
10921	1457
10921	23451
10921	8487
10921	11171
8607	25911
8634	9188
10856	25911
22827	23451
22827	220988
22933	6301
10285	23451
10285	9188
8428	220988
8428	2171
8428	1832
7050	8195
7050	55153
7050	8576
51497	6231
7428	5300
49856	4641
49856	60682
7529	23367
7529	1457
7532	64837
7532	8729
10971	23367
10971	64837
10971	80025
7534	23367
7534	23451
7555	220988
7555	26156
7555	7818
472	5932
1499	1500
1499	3728
1647	1647
1647	1647
2176	3303
2176	5610
641	7156
4297	9070
4297	9070
9070	9070
4297	3054
4297	3054
3054	29915
4297	29915
4297	29915
9070	4221
3054	4221
29915	4221
4297	4221
4297	4221
9070	4297
3054	4297
29915	4297
4221	4297
5929	4297
11091	4297
9070	5929
3054	5929
29915	5929
4221	5929
4297	5929
4297	5929
9070	11091
3054	11091
29915	11091
4221	11091
4297	11091
4297	11091
5929	11091
9070	3054
9070	29915
23054	430
23054	430
5929	430
23054	58508
9070	58508
23054	58508
5929	58508
23054	5929
1029	1019
1029	1021
7157	7158
367	3172
324	1495
324	1499
324	1499
2176	2178
83990	672
672	83990
672	83990
5295	12387
1499	5295
672	580
672	580
672	4436
672	4215
672	4215
675	10362
675	10362
675	10362
675	10362
675	10362
659	23491
659	2642
659	67607
659	56249
659	56495
659	1410
659	13016
659	13016
659	10817
659	74326
659	18256
659	18751
659	18751
659	20714
659	20860
659	22154
659	14241
659	110648
659	16985
659	17451
659	55983
659	66865
659	19230
659	56187
659	22063
3716	6774
672	2956
4842	29382
578	578
4170	578
4170	578
7157	578
7157	578
7157	578
207	367
207	367
672	3838
56946	675
56946	675
56946	675
2932	8312
2932	8312
2932	8312
8312	2932
8312	2932
8312	2932
675	672
9322	6774
9322	6774
367	3572
8031	367
10297	58
801	367
5883	367
2908	5883
367	4088
23054	367
1499	8312
1499	8312
1499	8312
8312	1499
8312	1499
8312	1499
1487	5411
1487	5411
10542	23054
23054	2353
8648	2353
23054	3725
8648	3725
8648	3725
23054	4790
8648	4790
23054	5970
23054	20807
23054	20807
23054	20807
23054	6722
170791	23054
170791	23054
23054	2100
23054	5914
23054	7068
23054	1387
23054	1387
23054	2099
23054	2099
23054	2908
23054	5914
23054	5914
23054	7067
23054	7067
7205	9564
7205	5747
7205	5829
7205	6714
7158	6118
7158	6118
324	4582
613	3055
472	5932
472	2177
472	2177
472	8243
472	8243
8243	9126
472	7157
672	6597
672	6595
545	672
23054	1387
23054	1387
672	580
580	3014
672	3014
580	7321
672	7321
580	672
324	5525
672	580
5584	572
598	572
572	598
4170	578
4170	578
598	578
580	5970
580	4436
672	580
596	581
596	5271
5777	613
613	5777
5921	1796
2242	613
613	2242
5663	1499
6256	1499
1499	367
1499	367
1460	672
5366	4170
7392	672
672	7392
672	7321
324	7277
324	7277
598	581
572	598
9111	672
672	4609
672	9111
672	9111
4609	9111
4609	9111
25	5777
2177	641
7157	641
7158	641
641	3014
641	3014
7158	3014
7158	3014
641	7157
641	7157
7158	7157
7158	7157
641	7158
641	2237
641	2237
672	580
675	5888
675	5888
675	5888
15951	672
672	15951
672	15951
3014	672
3014	10111
3014	5888
672	672
672	140690
672	23095
672	4437
672	10499
672	8202
672	9448
672	9972
672	5932
672	9093
672	5430
672	1024
5430	9412
5430	9412
672	9412
672	9412
672	5430
672	5430
672	7283
672	7283
672	7283
672	2274
672	2274
672	2274
672	2274
672	2274
672	2005
672	2005
3726	672
3726	672
3726	672
3727	672
3727	672
3727	672
672	3725
672	3725
1387	672
1387	672
2033	672
2033	672
672	580
672	5925
672	5888
672	83990
672	7157
472	641
672	641
4292	641
4361	641
4436	641
2956	641
4683	641
10111	641
672	4361
4683	4361
672	4683
672	10111
4361	10111
4683	10111
472	7157
545	7157
675	2189
675	2189
672	3312
672	5127
672	5932
672	5932
672	5932
699	3065
699	3065
701	3065
701	3065
9184	3065
9184	3065
991	3065
991	3065
999	3065
999	3065
8379	3065
8379	3065
9184	3066
9184	3066
991	3066
991	3066
999	3066
999	3066
8379	3066
8379	3066
641	4292
641	4292
641	4292
641	4292
2188	2175
2188	2176
2188	2178
2188	2189
25	5925
613	5925
25	672
672	25
8031	367
672	672
999	1500
836	596
836	641
7156	641
7156	641
672	580
672	7321
867	7535
983	2189
613	2071
367	902
367	1022
367	1022
4436	1111
4436	11200
1111	993
1111	1457
672	2099
602	4790
602	4790
7020	7157
672	4609
23054	12355
23054	12355
1457	1111
672	4361
999	1499
999	4233
602	4790
602	4790
602	4790
4790	4790
4790	4790
4790	4790
1499	2932
3065	23028
3065	10362
10362	3065
10362	3065
23186	3065
51317	3065
3065	3066
10362	23028
10362	23028
23186	23028
3066	23028
51317	23028
10362	51317
10362	51317
23028	10362
51317	10362
675	10362
23186	10362
3066	10362
10362	675
10362	675
10362	23186
10362	23186
51317	23186
10362	3066
10362	3066
23186	3066
51317	3066
10912	5111
90480	15370
367	367
367	367
999	6714
6714	5295
1487	10320
1487	10320
4091	1487
641	10036
641	10036
4170	578
4170	637
4170	637
7157	641
641	7157
641	7157
641	7157
23054	7376
23054	7376
17131	91
657	17131
17131	7046
672	7157
672	5932
672	5932
5932	672
1487	5932
1487	5932
659	7046
2280	7046
659	91
659	55720
659	90
659	90
90	659
90	659
42871	58
1616	367
1616	367
1616	367
1500	999
672	7503
580	7503
672	7503
4582	1499
367	6774
613	2885
367	6774
472	7157
324	7514
2185	7041
1647	983
7050	1487
8215	58
63967	672
472	11775
472	11764
472	11764
675	7979
675	7979
581	116502
675	5888
675	5888
675	5888
1499	999
1499	1495
1499	999
367	367
23054	5925
6714	2100
8031	367
8031	2099
8031	24413
4791	602
602	5971
4791	5971
613	25
672	580
672	580
675	580
675	580
9577	580
9577	580
79184	580
79184	580
9577	672
9577	672
9577	672
