geneset	gene
GS137407	9026
GS137407	10188
GS137407	4856
GS137407	83696
GS137407	6187
GS137407	79720
GS137407	387338
GS137407	388962
GS137407	80018
GS137407	10966
GS137407	31
GS137407	9739
GS137407	255812
GS137407	2104
GS137407	55916
GS137407	23214
GS137407	6257
GS137407	130617
GS137407	2182
GS137407	23457
GS137407	84812
GS137407	490
GS137407	79058
GS137407	8239
GS137407	8666
GS137407	2878
GS137407	51329
GS137407	6175
GS137407	257218
GS137407	23515
GS137407	3707
GS137407	587
GS137407	1352
GS137407	9289
GS137407	5635
GS137407	5664
GS137407	55529
GS137407	590
GS137407	3309
GS137407	64061
GS137407	9868
GS137407	1797
GS137407	164
GS137407	155382
GS137407	79957
GS137407	225689
GS137407	53944
GS137407	55663
GS137407	84984
GS137407	3773
GS137407	51633
GS137407	6601
GS137407	5364
GS137407	23300
GS137407	84458
GS137407	26034
GS137407	151473
GS137407	9652
GS137407	286077
GS137407	10728
GS137407	23033
GS137407	6426
GS137407	9869
GS137407	81029
GS137407	112611
GS137407	54946
GS137407	51070
GS137407	25852
GS137407	29956
GS137407	51142
GS137407	55922
GS137407	4598
GS137407	10922
GS137407	5274
GS137407	79602
GS137407	1508
GS137407	8036
GS137407	57190
GS137407	4343
GS137407	65108
GS137407	83590
GS137407	55795
GS137407	79643
GS137407	1495
GS137407	6199
GS137407	10342
GS137407	10791
GS137407	3176
GS137407	29123
GS137407	28227
GS137407	7284
GS137407	54039
GS137407	51171
GS137407	3421
GS137407	25970
GS137407	84878
GS137407	64965
GS137407	6904
GS137407	85358
GS137407	10636
GS137407	339745
GS137407	23513
GS137407	7095
GS137407	91574
GS137407	117177
GS137407	79651
GS137407	57664
GS137407	6128
GS137407	84875
GS137407	79074
GS137407	79161
GS137407	83448
GS137407	9915
GS137407	9988
GS137407	2907
GS137407	5584
GS137407	26151
GS137407	4666
GS137407	51090
GS137407	89797
GS137407	116988
GS137407	2066
GS137407	6293
GS137407	1201
GS137407	5881
GS137407	11066
GS137407	8655
GS137407	10155
GS137407	10298
GS137407	84283
GS137407	10840
GS137407	1393
GS137407	2967
GS137407	10458
GS137407	23167
GS137407	55793
GS137407	7079
GS137407	2274
GS137407	1291
GS137407	51181
GS137407	5291
GS137407	27243
GS137407	9782
GS137407	9040
GS137407	83549
GS137407	2271
GS137407	56945
GS137407	10585
GS137407	284207
GS137407	163175
GS137407	51388
GS137407	5348
GS137407	389792
GS137407	8440
GS137407	8733
GS137407	35
GS137407	79675
GS137407	10200
GS137407	64374
GS137407	84190
GS137407	8476
GS137407	9209
GS137407	6579
GS137407	439921
GS137407	64897
GS137407	51147
GS137407	115861
GS137407	26986
GS137407	64756
GS137407	199731
GS137407	440279
GS137407	329
GS137407	1537
GS137407	8260
GS137407	57017
GS137407	6347
GS137407	1786
GS137407	5986
GS137407	393
GS137407	2873
GS137407	84248
GS137407	53353
GS137407	29089
GS137407	349565
GS137407	51300
GS137407	9968
GS137407	55095
GS137407	10061
GS137407	5947
GS137407	8153
GS137407	202299
GS137407	83693
GS137407	9208
GS137407	56902
GS137407	8751
GS137407	116143
GS137407	376497
GS137407	27132
GS137407	3028
GS137407	25796
GS137407	23180
GS137407	10817
GS137407	6604
GS137407	6752
GS137407	84232
GS137407	90161
GS137407	10267
GS137407	9654
GS137407	83700
GS137407	5431
GS137407	83985
GS137407	134
GS137407	27301
GS137407	3490
GS137407	862
GS137407	51187
GS137407	285203
GS137407	27040
GS137407	55186
GS137407	81618
GS137407	23303
GS137407	27032
GS137407	1627
GS137407	8558
GS137407	84260
GS137407	9785
GS137407	27294
GS137407	283987
GS137407	51246
GS137407	3913
GS137407	3964
GS137407	23639
GS137407	253461
GS137407	84221
GS137407	11272
GS137407	64847
GS137407	131601
GS137407	26959
GS137407	9683
GS137407	1593
GS137407	10466
GS137407	10482
GS137407	55973
GS137407	9261
GS137407	919
GS137407	9605
GS137407	1195
GS137407	4047
GS137407	3708
GS137407	51134
GS137407	9612
GS137407	23580
GS137407	79637
GS137407	5955
GS137407	57544
GS137407	5122
GS137407	483
GS137407	5965
GS137407	84501
GS137407	6811
GS137407	8804
GS137407	949
GS137407	9638
GS137407	26230
GS137407	124565
GS137407	6778
GS137407	50512
GS137407	26060
GS137407	80325
GS137407	56
GS137407	10381
GS137407	10550
GS137407	65109
GS137407	30001
GS137407	10325
GS137407	79786
GS137407	9100
GS137407	2960
GS137407	6237
GS137407	6892
GS137407	140707
GS137407	51123
GS137407	169981
GS137407	23090
GS137407	56203
GS137407	4636
GS137407	6712
GS137407	79169
GS137407	9203
GS137407	255919
GS137407	51127
GS137407	8786
GS137407	159090
GS137407	3980
GS137407	71
GS137407	83986
GS137407	51277
GS137407	9330
GS137407	51128
GS137407	83941
GS137407	54464
GS137407	317649
GS137407	398
GS137407	60491
GS137407	131870
GS137407	23208
GS137407	26071
GS137407	5208
GS137407	552900
GS137407	11222
GS137407	488
GS137407	7626
GS137407	11180
GS137407	3300
GS137407	91694
GS137407	54681
GS137407	8694
GS137407	55679
GS137407	55666
GS137407	84276
GS137407	6613
GS137407	79002
GS137407	55009
GS137407	113675
GS137407	10469
GS137407	84678
GS137407	92815
GS137407	2840
GS137407	9055
GS137407	285172
GS137407	137682
GS137407	4999
GS137407	4168
GS137407	80196
GS137407	50484
GS137407	55656
GS137407	51665
GS137407	121256
GS137407	2497
GS137407	79581
GS137407	6635
GS137407	55066
GS137407	26233
GS137407	5867
GS137407	9580
GS137407	79876
GS137407	79641
GS137407	79770
GS137407	81893
GS137407	9759
GS137407	23239
GS137407	23475
GS137407	2803
GS137407	84464
GS137407	4841
GS137407	139886
GS137407	29117
GS137407	3920
GS137407	159
GS137407	2734
GS137407	118460
GS137407	51021
GS137407	10397
GS137407	80746
GS137407	55852
GS137407	203054
GS137407	54682
GS137407	64145
GS137407	131076
GS137407	55339
GS137407	140459
GS137407	56901
GS137407	3836
GS137407	54931
GS137407	150677
GS137407	51435
GS137407	11156
GS137407	197257
GS137407	7871
GS137407	162239
GS137407	3192
GS137407	9961
GS137407	28985
GS137407	29071
GS137407	79415
GS137407	2817
GS137407	54784
GS137407	8473
GS137407	8996
GS137407	9564
GS137407	55332
GS137407	7555
GS137407	214
GS137407	23429
GS137407	5973
GS137407	51019
GS137407	3054
GS137407	124491
GS137407	1874
GS137407	8269
GS137407	80055
GS137407	22874
GS137407	4173
GS137407	10131
GS137407	10446
GS137407	51001
GS137407	3329
GS137407	3661
GS137407	4669
GS137407	7074
GS137407	151525
GS137407	10947
GS137407	6709
GS137407	7376
GS137407	6391
GS137407	23048
GS137407	58526
GS137407	29855
GS137407	7283
GS137407	2982
GS137407	23413
GS137413	2039
GS137413	1298
GS137413	143
GS137413	9583
GS137413	5283
GS137413	7529
GS137413	125950
GS137413	375790
GS137413	56940
GS137413	89941
GS137413	60560
GS137413	1072
GS137413	220064
GS137413	1027
GS137413	9101
GS137413	80019
GS137413	6502
GS137413	83658
GS137413	23283
GS137413	8379
GS137413	56975
GS137413	51202
GS137413	79716
GS137413	64788
GS137413	57120
GS137413	55968
GS137413	7461
GS137413	80198
GS137413	55236
GS137413	83607
GS137413	7349
GS137413	6310
GS137413	347733
GS137413	3751
GS137413	1152
GS137413	51310
GS137413	85452
GS137413	166
GS137413	6388
GS137413	10138
GS137413	54839
GS137413	6598
GS137413	7979
GS137413	260293
GS137413	55120
GS137413	641455
GS137413	7748
GS137413	10302
GS137413	5553
GS137413	5928
GS137413	84858
GS137413	2768
GS137413	57583
GS137413	9547
GS137413	122704
GS137413	155400
GS137413	80700
GS137413	8195
GS137413	2060
GS137413	1815
GS137413	57659
GS137413	84334
GS137413	54942
GS137413	11331
GS137413	5442
GS137413	713
GS137413	373156
GS137413	3638
GS137413	11261
GS137413	50813
GS137413	9028
GS137413	79071
GS137413	51280
GS137413	8453
GS137413	55020
GS137413	7353
GS137413	55577
GS137413	146691
GS137413	23223
GS137413	3182
GS137413	1051
GS137413	387751
GS137413	6829
GS137413	126823
GS137413	113419
GS137413	389289
GS137413	157317
GS137413	9425
GS137413	23625
GS137413	29880
GS137413	8202
GS137413	9529
GS137413	30815
GS137413	23770
GS137413	55658
GS137413	389
GS137413	26751
GS137413	132864
GS137413	26020
GS137413	7704
GS137413	60626
GS137413	7771
GS137413	10273
GS137413	64098
GS137413	79746
GS137413	11340
GS137413	54862
GS137413	10272
GS137413	57001
GS137413	54991
GS137413	134218
GS137413	7027
GS137413	301
GS137413	9191
GS137413	6166
GS137413	25987
GS137413	80023
GS137413	56986
GS137413	716
GS137413	8940
GS137413	140710
GS137413	178
GS137413	118433
GS137413	66035
GS137413	7798
GS137413	5467
GS137413	6491
GS137413	374291
GS137413	6389
GS137413	8926
GS137413	5064
GS137413	1176
GS137413	140885
GS137413	23140
GS137413	221491
GS137413	55112
GS137413	127396
GS137413	11165
GS137413	9064
GS137413	64766
GS137413	835
GS137413	83861
GS137413	1945
GS137413	112942
GS137413	8312
GS137413	473
GS137413	3425
GS137413	6782
GS137413	6789
GS137413	10227
GS137413	26019
GS137413	122961
GS137413	229
GS137413	55835
GS137413	10307
GS137413	4296
GS137413	28978
GS137413	152518
GS137413	9991
GS137413	79171
GS137413	65005
GS137413	114899
GS137413	37
GS137413	4916
GS137413	8935
GS137413	55367
GS137413	478
GS137413	113829
GS137413	10741
GS137413	79768
GS137413	58986
GS137413	84895
GS137413	5610
GS137413	57763
GS137413	11179
GS137413	84302
GS137413	56254
GS137413	8890
GS137413	115098
GS137413	5138
GS137413	2976
GS137413	9061
GS137413	199990
GS137413	6638
GS137413	161742
GS137413	2874
GS137413	221937
GS137413	10062
GS137413	55615
GS137413	58493
GS137413	9907
GS137413	2730
GS137413	23541
GS137413	64718
GS137413	2872
GS137413	10522
GS137413	84572
GS137413	1984
GS137413	2098
GS137413	5298
GS137413	9107
GS137413	3656
GS137413	79932
GS137413	51150
GS137413	6563
GS137413	55958
GS137413	9513
GS137413	91522
GS137413	140803
GS137413	57459
GS137413	2593
GS137413	27245
GS137413	9526
GS137413	3208
GS137413	94234
GS137413	113452
GS137413	57532
GS137413	9818
GS137413	2023
GS137413	64645
GS137413	30820
GS137413	8761
GS137413	55071
GS137413	55384
GS137413	5763
GS137413	399909
GS137413	26054
GS137413	8079
GS137413	6506
GS137413	8906
GS137413	6628
GS137413	9898
GS137413	80776
GS137413	3156
GS137413	593
GS137413	1315
GS137413	126272
GS137413	8553
GS137413	6462
GS137413	5682
GS137413	84272
GS137413	11100
GS137413	6447
GS137413	84502
GS137413	91746
GS137413	81555
GS137413	55070
GS137413	3157
GS137413	115353
GS137413	1589
GS137413	4833
GS137413	79713
GS137413	54536
GS137413	1613
GS137413	199746
GS137413	90324
GS137413	57396
GS137413	202052
GS137413	63874
GS137413	23492
GS137413	51428
GS137413	7791
GS137413	9578
GS137413	79646
GS137413	84265
GS137413	84196
GS137413	25836
GS137413	5878
GS137413	23424
GS137413	53834
GS137413	10081
GS137413	56888
GS137413	2953
GS137413	7052
GS137413	79006
GS137413	9620
GS137413	6218
GS137413	7404
GS137413	2289
GS137413	6920
GS137413	64506
GS137413	51129
GS137413	117155
GS137413	6209
GS137413	53354
GS137413	23116
GS137413	23506
GS137413	5625
GS137413	84259
GS137413	389293
GS137413	1837
GS137413	84067
GS137413	8214
GS137413	2673
GS137413	124402
GS137413	221078
GS137413	55201
GS137413	7122
GS137413	57494
GS137413	64781
GS137413	27440
GS137413	28964
GS137413	9069
GS137413	51397
GS137413	79036
GS137413	7072
GS137413	89890
GS137413	166815
GS137413	22872
GS137413	1911
GS137413	84078
GS137413	7111
GS137413	148223
GS137413	157697
GS137413	9097
GS137413	54980
GS137413	10297
GS137413	64771
GS137413	23523
GS137413	84515
GS137413	259217
GS137413	27247
GS137413	9695
GS137413	6631
GS137413	220323
GS137413	79987
GS137413	54732
GS137413	64428
GS137413	6188
GS137413	6732
GS137413	6122
GS137413	10581
GS137413	9149
GS137413	57722
GS137413	5190
GS137413	84240
GS137413	57572
GS137413	84942
GS137413	129787
GS137413	51574
GS137413	84264
GS137413	8803
GS137413	6883
GS137413	10120
GS137413	65990
GS137413	10410
GS137413	55745
GS137413	79731
GS137413	54840
GS137413	5447
GS137413	5522
GS137413	54737
GS137413	7726
GS137413	280
GS137413	8872
GS137413	83852
GS137413	55861
GS137413	10536
GS137413	83862
GS137413	3033
GS137413	149076
GS137413	2901
GS137413	7549
GS137413	2287
GS137413	7392
GS137413	57104
GS137413	1912
GS137413	10628
GS137413	5605
GS137413	8899
GS137413	11336
GS137413	3014
GS137413	338707
GS137413	158
GS137413	5871
GS137413	3035
GS137413	22848
GS137413	6671
GS137413	25789
GS137413	9632
GS137413	54973
GS137413	1434
GS137413	25934
GS137413	10589
GS137413	3955
GS137413	57380
GS137413	92840
GS137413	116238
GS137413	9948
GS137413	1487
GS137413	27352
GS137413	23438
GS137413	8881
GS137413	51816
GS137413	286319
GS137413	126393
GS137413	55504
GS137413	6950
GS137413	7903
GS137413	2202
GS137413	2963
GS137413	23053
GS137413	39
GS137413	25853
GS137413	9589
GS137413	9784
GS137413	57817
GS137413	81544
GS137413	6518
GS137413	11282
GS137413	925
GS137413	23648
GS137413	23379
GS137413	116983
GS137413	10949
GS137413	23588
GS137413	51306
GS137413	9778
GS137413	102
GS137413	79886
GS137413	10454
GS137413	63939
GS137413	7390
GS137413	114800
GS137413	84332
GS137413	51112
GS137413	23207
GS137413	8220
GS137413	177
GS137413	79694
GS137413	129080
GS137413	83787
GS137413	23335
GS137413	4248
GS137413	51528
GS137413	93664
GS137413	57150
GS137413	23530
GS137413	91355
GS137413	27043
GS137413	56897
GS137413	51449
GS137413	23365
GS137413	2130
GS137413	22835
GS137413	57801
GS137413	51076
GS137413	7528
GS137413	123096
GS137413	23384
GS137413	8425
GS137413	10690
GS137413	5089
GS137413	7058
GS137413	196074
GS137413	30818
GS137413	11332
GS137413	388585
GS137413	8764
GS137413	277
GS137413	79133
GS137413	23269
GS137413	54629
GS137413	8815
GS137413	60
GS137413	91039
GS137413	54606
GS137413	6576
GS137413	57680
GS137413	54471
GS137413	84173
GS137413	2027
GS137413	54951
GS137413	163732
GS137413	977
GS137413	23313
GS137413	84818
GS137413	26284
GS137413	5216
GS137413	57221
GS137413	8612
GS137413	10778
GS137413	5511
GS137413	5834
GS137413	10559
GS137413	7917
GS137413	3590
GS137413	4201
GS137413	26090
GS137413	254863
GS137413	2926
GS137413	114825
GS137413	5315
GS137413	80173
GS137413	23013
GS137413	2011
GS137413	84269
GS137413	6164
GS137413	6542
GS137413	2592
GS137413	81490
GS137413	58505
GS137413	1996
GS137413	7516
GS137413	7132
GS137413	4294
GS137413	199857
GS137413	51510
GS137413	56647
GS137413	83992
GS137413	5601
GS137413	8718
GS137413	1983
GS137413	23161
GS137413	203259
GS137413	5538
GS137413	391
GS137413	6786
GS137413	10771
GS137413	10169
GS137413	4799
GS137413	51622
GS137413	6814
GS137413	83732
GS137413	57555
GS137413	25901
GS137413	56985
GS137413	51495
GS137413	23767
GS137413	6468
GS137413	54107
GS137413	2256
GS137413	5587
GS137413	6780
GS137413	8078
GS137413	170463
GS137413	388886
GS137413	57570
GS137413	126231
GS137413	145389
GS137413	55245
GS137413	55847
GS137413	64427
GS137413	84630
GS137413	54892
GS137413	51028
GS137413	200634
GS137413	25780
GS137413	23209
GS137413	53615
GS137413	55122
GS137413	10992
GS137413	22955
GS137413	57472
GS137413	26133
GS137413	6767
GS137413	171425
GS137413	93436
GS137413	2937
GS137413	147495
GS137413	375704
GS137413	84331
GS137413	1387
GS137413	22829
GS137413	80128
GS137413	1271
GS137413	374977
GS137413	80381
GS137413	6232
GS137413	9742
GS137413	5976
GS137413	1059
GS137413	79652
GS137413	23398
GS137413	114659
GS137413	90627
GS137413	8434
GS137413	10206
GS137413	2911
GS137413	25940
GS137413	2212
GS137413	23399
GS137413	5201
GS137413	10219
GS137413	8175
GS137413	26053
GS137413	30010
GS137413	65084
GS137413	57153
GS137413	2790
GS137413	25759
GS137413	6223
GS137413	8943
GS137413	7913
GS137413	8216
GS137413	1384
GS137413	10772
GS137413	26057
GS137413	9552
GS137413	442582
GS137413	6050
GS137413	10938
GS137413	655
GS137413	7525
GS137413	8842
GS137413	10260
GS137413	7916
GS137413	88745
GS137413	8365
GS137413	23130
GS137413	9364
GS137413	10209
GS137413	7167
GS137413	60672
GS137413	4140
GS137413	51060
GS137413	256586
GS137413	10233
GS137413	9001
GS137413	84759
GS137413	5526
GS137413	9439
GS137413	8725
GS137413	1026
GS137413	5685
GS137413	6640
GS137413	27238
GS137413	23620
GS137413	10025
GS137413	138046
GS137413	10003
GS137413	127687
GS137413	1211
GS137413	58155
GS137413	2
GS137413	10020
GS137413	27241
GS137413	63934
GS137413	8732
GS137413	122402
GS137413	3265
GS137413	115817
GS137413	10983
GS137413	55690
GS137413	2192
GS137413	4967
GS137413	92126
GS137413	8623
GS137413	2014
GS137413	11316
GS137413	5585
GS137413	26152
GS137413	56147
GS137413	3315
GS137413	64928
GS137413	55611
GS137413	308
GS137413	23481
GS137413	5166
GS137413	64430
GS137413	402
GS137413	28992
GS137413	55113
GS137413	64425
GS137413	6948
GS137413	10280
GS137413	56998
GS137413	64838
GS137413	92259
GS137413	83608
GS137413	682
GS137413	3609
GS137413	114990
GS137413	23780
GS137413	5819
GS137413	79585
GS137413	80742
GS137413	4256
GS137413	51010
GS137413	710
GS137413	91304
GS137413	6461
GS137413	5080
GS137413	10921
GS137413	23185
GS137413	51268
GS137413	55197
GS137413	25814
GS137413	124925
GS137413	6929
GS137413	135293
GS137413	57649
GS137413	4580
GS137413	892
GS137413	79042
GS137413	8028
GS137413	8237
GS137413	8100
GS137413	1995
GS137413	7884
GS137413	23126
GS137413	348
GS137413	10474
GS137413	1583
GS137413	8536
GS137413	7073
GS137413	56257
GS137413	55063
GS137413	8227
GS137413	26140
GS137413	8480
GS137413	53342
GS137413	221143
GS137413	79635
GS137413	221037
GS137413	60492
GS137413	79896
GS137413	10671
GS137413	7644
GS137413	10093
GS137413	3728
GS137413	84881
GS137413	5252
GS137413	6855
GS137413	26205
GS137413	128346
GS137413	84167
GS137413	9779
GS137413	1595
GS137413	54436
GS137413	3418
GS137413	91544
GS137413	9531
GS137413	4306
GS137413	51375
GS137413	4487
GS137413	65008
GS137413	123720
GS137413	10897
GS137413	10892
GS137413	83642
GS137413	54985
GS137413	83442
GS137413	254263
GS137413	3422
GS137413	80025
GS137413	64137
GS137413	5581
GS137413	4054
GS137413	11237
GS137413	348487
GS137413	140
GS137413	9678
GS137413	57175
GS137413	23017
GS137413	5108
GS137413	8533
GS137413	7076
GS137413	5106
GS137413	5518
GS137413	57410
GS137413	10924
GS137413	5066
GS137413	10755
GS137413	85378
GS137413	54994
GS137413	6880
GS137413	5782
GS137413	91300
GS137413	51614
GS137413	123169
GS137413	12
GS137413	9524
GS137413	60496
GS137413	27253
GS137413	143879
GS137413	85315
GS137413	5286
GS137413	10509
GS137413	667
GS137413	83856
GS137413	89958
GS137413	22926
GS137413	81628
GS137413	23400
GS137413	25925
GS137413	162989
GS137413	2132
GS137413	64328
GS137413	10390
GS137413	1717
GS137413	6734
GS137413	10882
GS137413	26960
GS137413	10165
GS137413	10011
GS137413	23646
GS137413	8871
GS137413	81890
GS137413	54661
GS137413	160
GS137413	256472
GS137413	57579
GS137413	80144
GS137413	10933
GS137413	7289
GS137413	10427
GS137413	219749
GS137413	116115
GS137413	92400
GS137413	1209
GS137413	23408
GS137413	5700
GS137413	10213
GS137413	1822
GS137413	84271
GS137413	3268
GS137413	29087
GS137413	117143
GS137413	6277
GS137413	51655
GS137413	7307
GS137413	54664
GS137413	10400
GS137413	55823
GS137413	50810
GS137413	57569
GS137413	54498
GS137413	23071
GS137413	6275
GS137413	83640
GS137413	80204
GS137413	8904
GS137413	23787
GS137413	84527
GS137413	1727
GS137413	8867
GS137413	5607
GS137413	143684
GS137413	60412
GS137413	10477
GS137413	10480
GS137413	6041
GS137413	8193
GS137413	2002
GS137413	4832
GS137413	10902
GS137413	23162
GS137413	151230
GS137413	84993
GS137413	84622
GS137413	64682
GS137413	84912
GS137413	53916
GS137413	23152
GS137413	94104
GS137413	23321
GS137413	28514
GS137413	8110
GS137413	140576
GS137413	3320
GS137413	6760
GS137413	55048
GS137413	8697
GS137413	10745
GS137413	55585
GS137413	26024
GS137413	8737
GS137413	115752
GS137413	1785
GS137413	29888
GS137413	51160
GS137413	284161
GS137413	26097
GS137413	55039
GS137413	6271
GS137413	10284
GS137413	25946
GS137413	2885
GS137413	80335
GS137413	84619
GS137413	5360
GS137413	9328
GS137413	140823
GS137413	10777
GS137413	5476
GS137413	10092
GS137413	83940
GS137413	27128
GS137413	64855
GS137413	93210
GS137413	29926
GS137413	8771
GS137413	10139
GS137413	64743
GS137413	2064
GS137413	51022
GS137413	1008
GS137413	328
GS137413	2275
GS137413	89801
GS137413	284339
GS137413	9788
GS137413	5805
GS137413	5073
GS137413	51118
GS137413	10357
GS137413	10620
GS137413	23295
GS137413	56910
GS137413	4782
GS137413	10744
GS137413	388403
GS137413	23516
GS137413	399665
GS137413	8818
GS137413	6210
GS137413	114794
GS137413	22887
GS137413	10945
GS137413	662
GS137413	54939
GS137413	567
GS137413	5828
GS137413	23179
GS137413	84886
GS137413	51603
GS137413	29952
GS137413	90522
GS137413	665
GS137413	84628
GS137413	21
GS137413	5569
GS137413	23203
GS137413	2997
GS137413	8427
GS137413	4673
GS137413	79665
GS137413	7531
GS137413	80194
GS137413	85025
GS137413	54462
GS137413	8905
GS137413	7988
GS137413	6878
GS137413	8417
GS137413	22924
GS137413	10988
GS137413	441502
GS137413	3921
GS137413	9314
GS137413	9391
GS137413	10101
GS137413	54433
GS137413	219988
GS137413	7270
GS137413	754
GS137413	29775
GS137413	64343
GS137413	90864
GS137413	10444
GS137413	59277
GS137413	91272
GS137413	64598
GS137413	6836
GS137413	9332
GS137413	129285
GS137413	9049
GS137413	25930
GS137413	9655
GS137413	128240
GS137413	309
GS137413	23049
GS137413	91860
GS137413	9917
GS137413	2109
GS137413	6547
GS137413	3654
GS137413	5529
GS137413	9772
GS137413	56917
GS137413	54529
GS137413	25942
GS137413	3486
GS137413	57187
GS137413	23020
GS137413	57863
GS137413	8314
GS137413	79717
GS137413	90990
GS137413	4123
GS137413	7324
GS137413	518
GS137413	1039
GS137413	113178
GS137413	26156
GS137413	26258
GS137413	390980
GS137413	6168
GS137413	129831
GS137413	63931
GS137413	83452
GS137413	27101
GS137413	25907
GS137413	8337
GS137413	7407
GS137413	2936
GS137413	5908
GS137413	51337
GS137413	375061
GS137413	3423
GS137413	7030
GS137413	10044
GS137413	9828
GS137413	1312
GS137413	7050
GS137413	5310
GS137413	9941
GS137413	126321
GS137413	5303
GS137413	5337
GS137413	54442
GS137413	51020
GS137413	6224
GS137413	6876
GS137413	9826
GS137413	7415
GS137413	9249
GS137413	57191
GS137413	9159
GS137413	51222
GS137413	26231
GS137413	57636
GS137413	9600
GS137413	4691
GS137413	113402
GS137413	9063
GS137413	7174
GS137413	80007
GS137413	7249
GS137413	9975
GS137413	80856
GS137413	5094
GS137413	5134
GS137413	1894
GS137413	63827
GS137413	4204
GS137413	90843
GS137413	773
GS137413	84892
GS137413	5786
GS137413	6525
GS137413	5153
GS137413	1284
GS137413	79648
GS137413	56849
GS137413	5000
GS137413	57819
GS137413	23142
GS137413	29929
GS137413	124801
GS137413	1756
GS137413	8498
GS137413	51186
GS137413	79718
GS137413	10575
GS137413	11264
GS137413	79145
GS137413	5746
GS137413	51455
GS137413	79735
GS137413	10445
GS137413	150590
GS137413	53635
GS137413	5586
GS137413	10111
GS137413	55129
GS137413	51660
GS137413	81857
GS137413	23416
GS137413	81550
GS137413	84549
GS137413	79586
GS137413	55726
GS137413	81567
GS137413	64754
GS137413	6198
GS137413	1611
GS137413	5600
GS137413	80142
GS137413	57348
GS137413	92579
GS137413	55669
GS137413	6850
GS137413	79921
GS137413	116496
GS137413	8560
GS137413	9338
GS137413	85012
GS137413	5226
GS137413	7067
GS137413	1325
GS137413	54662
GS137413	378708
GS137413	10424
GS137413	9862
GS137413	200728
GS137413	11234
GS137413	4851
GS137413	2783
GS137413	22913
GS137413	64216
GS137413	6141
GS137413	10262
GS137413	5295
GS137413	6294
GS137413	51188
GS137413	26091
GS137413	1826
GS137413	5866
GS137413	11230
GS137413	1408
GS137413	84455
GS137413	9667
GS137413	34
GS137413	64854
GS137413	60685
GS137413	79657
GS137413	284058
GS137413	527
GS137413	6625
GS137413	57563
GS137413	51107
GS137413	283635
GS137413	8490
GS137413	64224
GS137413	11047
GS137413	140606
GS137413	80010
GS137413	4744
GS137413	170954
GS137413	57502
GS137413	2566
GS137413	253982
GS137413	253980
GS137413	94081
GS137413	3588
GS137413	80013
GS137413	2902
GS137413	4061
GS137413	10555
GS137413	10672
GS137413	7703
GS137413	114790
GS137413	151613
GS137413	51170
GS137413	2597
GS137413	23564
GS137413	23654
GS137413	55738
GS137413	4738
GS137413	3790
GS137413	81502
GS137413	9479
GS137413	64943
GS137413	10651
GS137413	5919
GS137413	10422
GS137413	6196
GS137413	10175
GS137413	57665
GS137413	63891
GS137413	160518
GS137413	10814
GS137413	54969
GS137413	132321
GS137413	131118
GS137413	148170
GS137413	5734
GS137413	10150
GS137413	29090
GS137413	26036
GS137413	10411
GS137413	27005
GS137413	2896
GS137413	441024
GS137413	9344
GS137413	386757
GS137413	23517
GS137413	4681
GS137413	4926
GS137413	11311
GS137413	474338
GS137413	7165
GS137413	7163
GS137413	23200
GS137413	1479
GS137413	5099
GS137413	54776
GS137413	5081
GS137413	6541
GS137413	6901
GS137413	8479
GS137413	2965
GS137413	80256
GS137413	9409
GS137413	81790
GS137413	2534
GS137413	6307
GS137413	342667
GS137413	57542
GS137413	440026
GS137413	54522
GS137413	3068
GS137413	9777
GS137413	2764
GS137413	5902
GS137413	55863
GS137413	22908
GS137413	253559
GS137413	9807
GS137413	64924
GS137413	55342
GS137413	1602
GS137413	54487
GS137413	1445
GS137413	128854
GS137413	5326
GS137413	41
GS137413	59339
GS137413	8659
GS137413	57406
GS137413	84056
GS137413	4801
GS137413	7702
GS137413	11078
GS137413	55004
GS137413	288
GS137413	4357
GS137413	55284
GS137413	201134
GS137413	51031
GS137413	47
GS137413	9842
GS137413	10057
GS137413	64949
GS137413	23509
GS137413	84961
GS137413	2067
GS137413	10464
GS137413	6881
GS137413	8545
GS137413	5469
GS137413	84233
GS137413	3290
GS137413	2647
GS137413	2072
GS137413	58509
GS137413	9474
GS137413	757
GS137413	3798
GS137413	9093
GS137413	54883
GS137413	9520
GS137413	79089
GS137413	54443
GS137413	167227
GS137413	3146
GS137413	79567
GS137413	375513
GS137413	91445
GS137413	123803
GS137413	6595
GS137413	26232
GS137413	10625
GS137413	51018
GS137413	81622
GS137413	23111
GS137413	9762
GS137413	9361
GS137413	3106
GS137413	196403
GS137413	598
GS137413	55033
GS137413	55748
GS137413	55684
GS137413	374875
GS137413	9704
GS137413	51175
GS137413	23435
GS137413	57794
GS137413	10730
GS137413	27072
GS137413	207
GS137413	79589
GS137413	23396
GS137413	6602
GS137413	10513
GS137413	7818
GS137413	25873
GS137413	26511
GS137413	6305
GS137413	54903
GS137413	6132
GS137413	65018
GS137413	56672
GS137413	4137
GS137413	55249
GS137413	226
GS137413	286499
GS137413	253959
GS137413	55552
GS137413	10211
GS137413	7266
GS137413	7155
GS137413	1859
GS137413	22905
GS137413	23592
GS137413	79001
GS137413	94107
GS137413	8836
GS137413	2583
GS137413	826
GS137413	25929
GS137413	51290
GS137413	6794
GS137413	79031
GS137413	381
GS137413	55238
GS137413	8605
GS137413	5898
GS137413	57727
GS137413	79095
GS137413	513
GS137413	728917
GS137413	91012
GS137413	7009
