#rank	DIAMOnD_node	p_hyper
195	815	7.091165933103814e-61
196	817	1.2239935156409925e-62
197	5595	1.9645791915721165e-47
198	5594	1.2923355031730089e-48
199	6300	2.4174501633905285e-47
200	5600	8.060242867511127e-49
201	5603	5.699867160467e-50
202	5601	1.9383409777107812e-51
203	1432	2.122648133484262e-53
204	5602	1.7332022654692126e-53
205	5599	7.526436508609199e-54
206	5580	2.996743038388407e-51
207	11069	8.898324392818611e-51
208	10411	3.260484568611744e-51
209	3710	9.325187748550629e-45
210	3709	8.156322365972494e-47
211	3708	8.104350282940947e-48
212	5568	7.9905338228564e-46
213	5567	1.1659417879148601e-45
214	5566	6.2186174779387145e-47
215	5582	4.184275118387679e-48
216	5579	2.724854567011464e-49
217	5578	1.787671856877795e-49
218	51196	2.934658161701066e-48
219	25780	1.2635606192823899e-45
220	53632	6.321494788656538e-45
221	5565	4.2542256716944106e-47
222	5563	4.7836495822264276e-48
223	51422	9.225395828149935e-50
224	5571	8.059796260020054e-52
225	5564	2.3514264450777806e-53
226	5562	1.746677932982237e-55
227	2308	2.8589329666948397e-50
228	10000	3.738957766473264e-52
229	207	6.215933671310698e-54
230	208	4.8230641950070285e-55
231	2309	6.5684151439054e-48
232	4842	1.714416844642757e-45
233	255189	4.4531587754240755e-44
234	100137049	5.1904524810971225e-46
235	123745	8.004517928975558e-48
236	283748	8.995210488224067e-50
237	8681	7.176130422017051e-52
238	8605	5.491388409294457e-54
239	5321	3.888607031563262e-53
240	10235	1.3816043093362367e-52
241	10125	7.933451328460018e-53
242	5894	5.528265849233238e-43
243	2147	2.2956041557282298e-40
244	3480	3.042801046897197e-40
245	2781	1.8788220745661127e-40
246	4846	5.822068532402182e-40
247	5140	1.819925960255933e-39
248	84812	3.502863647149589e-39
249	1259	7.550362041780835e-39
250	1260	2.0531467455709177e-41
