#rank	DIAMOnD_node	p_hyper
95	3290	6.16108949971835e-72
96	374875	4.8805625118508865e-74
97	8644	8.889046752148914e-68
98	1645	1.650058119887653e-68
99	3284	5.803349911595965e-68
100	3283	8.077759849835183e-70
101	8630	8.186636963957157e-69
102	3294	1.897562053136741e-61
103	7923	2.5100066873241724e-64
104	1588	1.8493687415016924e-66
105	6783	2.8825478808818537e-68
106	51478	1.2168382935086551e-68
107	3292	2.5152369885360114e-69
108	51144	1.3171424749586488e-70
109	6718	5.797064373448874e-68
110	6715	2.0091077007242226e-68
111	6716	1.503763696080469e-69
112	79644	1.1880868709290717e-71
113	3293	3.322963868745013e-67
114	1109	7.05368371246743e-60
115	51170	1.134169719397426e-51
116	8824	1.0270213326115314e-49
117	4129	2.847580415759476e-48
118	55586	4.094789211088714e-48
119	2990	4.976387987235495e-50
120	1066	2.546180139619351e-50
121	9365	7.738276915644372e-48
122	644	1.921082002670656e-47
123	645	4.651749512658653e-47
124	7358	2.3183993157566546e-43
125	1586	1.1097553444970358e-41
126	1584	9.88527995294105e-35
127	1585	5.153559583582982e-35
128	GO:0005829	3.2965525659229074e-31
129	2330	2.4239031713001667e-29
130	2327	2.4536100934429118e-30
131	2329	4.336500291030355e-32
132	GO:0005515	2.741494354649566e-29
133	1589	1.1718570357906078e-30
134	6820	2.2269995607831575e-32
135	412	1.7348129636971258e-31
136	1581	1.6633958756217908e-29
137	339896	8.300419091061886e-28
138	51380	1.1492342052345155e-29
139	501	1.4356629625716262e-29
140	219	5.8912559204013585e-31
141	224	2.8705537421286787e-31
142	223	1.2145118681762198e-32
143	2571	5.692307310576903e-34
144	2572	2.0409514245205333e-36
145	570	2.2846085138728167e-32
146	314	2.9841504348165953e-31
147	8639	9.90743944077685e-32
148	55748	4.458520947529814e-28
149	18	1.1812582344908015e-29
150	51733	2.1923751614838963e-32
151	84735	6.843232631375106e-35
152	57571	8.238621093154978e-36
153	1557	9.428875886601649e-27
154	53630	3.9645647326727975e-25
155	54498	9.65330064122228e-24
156	GO:0015020	5.110744218078316e-22
157	438	6.867942381410542e-22
158	113612	8.047884430210585e-22
159	246	1.9512234342880757e-22
160	GO:0001972	2.110960852643011e-21
161	84890	5.435757476897827e-21
162	GO:0006805	5.684718906351274e-21
163	1573	9.428039848399204e-21
164	239	2.4478321326648477e-22
165	240	3.1841490300053362e-24
166	247	6.603634394633048e-26
167	5742	3.731015900264752e-27
168	5743	4.664355569509311e-29
169	30814	9.82957179732428e-31
170	path:hsa00591	2.0659821441193074e-32
171	242	1.52973730053234e-34
172	4051	4.808717431931034e-36
173	8529	4.990318622498786e-38
174	5320	1.0660348241444574e-39
175	84647	6.233391528528876e-42
176	391013	3.4441452710259377e-44
177	81579	2.5993215540103734e-46
178	26279	1.9158446113535337e-48
179	8399	2.804597410568181e-50
180	151056	1.4501702344997134e-52
181	64600	6.74064697777541e-55
182	11283	4.4587793520345103e-57
183	54979	1.967134901613719e-59
184	5322	1.998514538999903e-61
185	11145	3.178779239907874e-63
186	8681	2.1471374851824608e-64
187	50487	2.988173017300582e-66
188	255189	2.521455380371522e-67
189	100137049	1.7819088173553396e-69
190	123745	1.8926193126459623e-71
191	8605	1.3124033431905757e-73
192	283748	5.785673626185699e-76
193	5321	8.975336050082712e-77
194	path:map07034	6.554508497093918e-65
195	9415	3.0209998197965827e-54
196	10434	1.1326871809590577e-51
197	10908	4.255669529130737e-52
198	375775	4.676810725061407e-54
199	23659	4.766728387848823e-53
200	54947	1.3502282333469442e-55
201	79888	7.630677861837794e-56
202	5049	6.2477167283083295e-56
203	5051	6.302722502151533e-59
204	5050	9.24336270608002e-59
205	7941	1.9683423193523658e-59
206	5048	1.2345591504268844e-60
207	56994	4.1766803156728117e-60
208	10390	3.523075950213922e-58
209	254531	8.978210645516854e-60
210	10400	2.0065989995682246e-59
211	9791	3.1679336263989016e-61
212	81490	4.999948752130221e-58
213	122618	1.1811563100470395e-58
214	23646	1.2470784197039246e-60
215	387522	2.3227900853008218e-62
216	387521	1.4738813186165196e-65
217	5338	8.602476930376237e-67
218	5337	1.4714312596574187e-66
219	85465	6.433342405261905e-68
220	23761	5.859702247322161e-70
221	51365	2.474704710775984e-58
222	path:hsa00260	3.3538150110906073e-56
223	255043	1.0253710919348152e-53
224	133121	1.1892864360992376e-55
225	79153	1.2514201365404624e-57
226	284161	1.6351669929904889e-59
227	5168	1.6997624189144634e-59
228	10162	3.8128623474483593e-51
229	2767	9.882627144078748e-42
230	154141	3.48335595486358e-37
231	129642	1.4379558101835348e-38
232	2776	9.904008374581517e-37
233	3931	1.1483433438800008e-35
234	5595	1.5703448609631032e-29
235	5594	9.640909307621175e-31
236	2775	7.081329432450808e-30
237	2770	3.73455792111079e-30
238	2773	1.8155181800390725e-31
239	2771	2.537316709964122e-32
240	GO:0070062	9.45468428360918e-31
241	2768	1.2022870996035762e-28
242	10672	8.575957901275391e-30
243	2781	6.357601440485816e-32
244	2778	3.781704125450937e-29
245	55970	2.807643126146427e-28
246	2787	1.2247256069940816e-29
247	54331	1.639389123046528e-31
248	59345	5.5982577711216174e-33
249	94235	7.807136582733669e-34
250	2786	1.3914813045890017e-35
