#rank	DIAMOnD_node	p_hyper
147	4886	5.776544294541e-45
148	56670	1.465018225912169e-47
149	6752	1.0406037455608583e-48
150	2867	1.6182773121322955e-51
151	338442	4.99453809090272e-54
152	8843	5.364427102539154e-57
153	27198	1.5776262639919168e-59
154	5020	1.5434848824917321e-62
155	2693	3.8015588522353805e-64
156	6751	3.6015799121902913e-66
157	1906	4.721203625965674e-68
158	6750	1.1071192277478486e-64
159	4852	6.272605668572586e-64
160	1907	1.2751781237491417e-60
161	1908	1.0368609126075475e-62
162	51738	1.8665377978368058e-56
163	3362	8.906395539924662e-43
164	135	1.2007575938014178e-43
165	3360	1.7890433812069824e-45
166	136	1.6209674099740853e-45
167	153	1.033643611740545e-47
168	1816	2.2203791100022543e-46
169	1133	4.5853719517172603e-48
170	155	2.4860127578286714e-44
171	53632	1.0148107618306309e-41
172	5565	5.868888320775499e-44
173	5563	3.9531857703449377e-45
174	51422	1.2851598192496848e-46
175	5571	9.157809257965661e-49
176	5562	9.331127606817345e-51
177	5564	9.17854261926473e-53
178	2641	4.8385049169007826e-43
179	5568	4.902281726337424e-42
180	2309	7.030587012876799e-44
181	5566	1.0015824770017123e-44
182	5567	9.203459913600844e-45
183	3480	1.781319839867634e-46
184	55811	2.2477949108552796e-46
185	196883	1.312763763998236e-47
186	107	1.00490381996208e-49
187	109	7.386121654962545e-52
188	112	2.6259017618397357e-53
189	814	2.5110562694679655e-55
190	113	1.2325961543112676e-56
191	108	1.0542577093208611e-58
192	114	6.457148148486157e-61
193	111	1.0061055569929137e-62
194	115	2.9680385967412096e-64
195	10000	1.6214249554163126e-62
196	207	1.9749136607540852e-64
197	208	1.3201976746089199e-65
198	10411	2.8573084138020767e-59
199	818	7.186058097236658e-58
200	816	4.7321020488146645e-59
201	815	1.1219697608652926e-60
202	817	1.2356922500829885e-62
203	163688	3.888397447125303e-61
204	810	3.9633551596926e-63
205	808	5.233719948427874e-64
206	51806	1.1630008925580493e-65
207	91860	1.1731337622767429e-67
208	805	4.556703253988924e-70
209	801	4.566921602282923e-72
210	3708	2.964055112433182e-57
211	3710	5.412663782355783e-60
212	3709	7.191494674248923e-59
213	11069	3.47119198241516e-55
214	5580	6.631591870004464e-53
215	5582	2.3454330295249903e-52
216	5579	1.321705074861455e-53
217	5578	8.661383302625527e-54
218	2906	4.255669529130737e-52
219	2905	7.644949809177016e-55
220	2902	1.3304119204770417e-56
221	25780	3.146100252174616e-47
222	8911	3.993430990139428e-47
223	8913	4.2442687690139914e-48
224	8912	3.017427688910654e-50
225	51196	1.1076763963743837e-45
226	5894	4.764387462013401e-45
227	10235	8.431273649871223e-45
228	255189	4.625170841245677e-46
229	100137049	4.57640278428221e-48
230	123745	5.996513574439445e-50
231	10125	2.1606431016690487e-52
232	8681	3.8809789276968485e-54
233	283748	2.52444329322196e-56
234	8605	1.5770468193967319e-58
235	5321	1.1816586812468038e-57
236	4846	5.03099910405511e-44
237	786	7.169996034011934e-44
238	10369	2.9971775325168154e-46
239	782	5.3167656068432886e-48
240	59284	2.117782040171912e-50
241	785	1.3545712246752952e-52
242	115727	5.367512613248867e-55
243	784	5.252324374260041e-57
244	59285	1.605748331963453e-58
245	59283	4.614114127129426e-61
246	9254	1.2465417082758062e-63
247	10368	3.1661322495987777e-66
248	27092	7.559494289250698e-69
249	27091	3.7468913260978515e-71
250	55799	1.8383521346230842e-73
