#rank	DIAMOnD_node	p_hyper
102	5603	1.5538890541869925e-58
103	1432	4.610268935908681e-60
104	5595	5.68611509211219e-54
105	5594	2.4432500648720393e-55
106	55811	2.0052979225492723e-46
107	196883	4.021201564074181e-48
108	109	2.5949622843139764e-50
109	112	7.196802784468404e-52
110	113	6.429553254836656e-53
111	108	4.855466188032173e-55
112	114	2.7054152578128744e-57
113	111	3.4780656938460625e-59
114	107	1.8551904127610658e-61
115	115	4.3128079274155634e-63
116	814	5.41602650568407e-63
117	5580	8.071167433835036e-59
118	10000	3.614572389465668e-50
119	207	4.165732562393422e-52
120	208	1.8406926935923849e-53
121	5568	3.0590198200961667e-49
122	5567	4.650694368554009e-49
123	818	4.8873136871387144e-51
124	816	5.007781126954198e-52
125	817	7.662430335038202e-54
126	815	4.010038518748048e-56
127	5566	1.118591102149764e-56
128	163688	1.6433878120533119e-56
129	810	1.4504578739621303e-58
130	808	1.2581069436463649e-59
131	51806	4.3186686966767146e-61
132	91860	3.7550767177082644e-63
133	805	1.386914449097229e-65
134	801	1.1937014941559941e-67
135	3710	1.598850465800658e-56
136	3708	6.40870714327342e-57
137	3709	1.7455105261181264e-58
138	5582	1.1654183616067206e-52
139	5579	5.8944609438286616e-52
140	5578	4.066230050820595e-52
141	5894	2.5641644288711165e-52
142	25780	6.6330368481538095e-52
143	4842	1.6385295940162138e-49
144	5565	6.961824850872078e-49
145	53632	3.3405812109945064e-51
146	2308	6.217924369468572e-53
147	5563	1.331916506224235e-54
148	51422	2.210720260584277e-56
149	5571	1.3412675044719488e-58
150	5562	2.60049778131112e-60
151	5564	1.1314707296661214e-62
152	2309	8.41432670998493e-55
153	255189	3.40617810700766e-48
154	100137049	2.8303381277272807e-50
155	123745	3.117484643065539e-52
156	8605	2.502568888243845e-54
157	283748	1.4263840414289722e-56
158	8681	7.806000741036797e-59
159	5321	4.031231908207347e-58
160	10125	6.666782173104258e-57
161	10235	3.0489821887714907e-59
162	51196	2.5393142664068196e-47
163	8911	3.413944686738203e-43
164	2906	5.138693465847666e-45
165	2905	1.1000271024687644e-47
166	8912	7.691448479830199e-49
167	2904	6.609647276734048e-51
168	2903	3.0663354781208426e-53
169	2902	3.1251081262218623e-55
170	8913	4.7622220229248767e-57
171	2911	6.709458747450393e-53
172	10369	2.8130034481849155e-45
173	786	1.0260394010854098e-47
174	782	1.5903805621545328e-49
175	59284	5.532188085890996e-52
176	785	3.0924263332473876e-54
177	115727	1.4272984757097453e-56
178	784	9.169529985099858e-59
179	27092	2.834220353920462e-60
180	59283	7.126761052203051e-63
181	10368	1.6855143515676735e-65
182	9254	3.749294131805004e-68
183	59285	7.842961341594528e-71
184	27091	3.408301697643934e-73
185	93589	6.984310046983181e-75
186	783	5.338097270815942e-76
187	781	2.3050764032506903e-77
188	5021	6.74787423938765e-79
189	777	1.0508587144398357e-78
190	5501	4.605635733315508e-76
191	5499	4.05280715128795e-77
192	5500	3.317894211340299e-79
193	5519	3.3467647665500905e-57
194	5515	4.080894883128721e-58
195	5518	4.179124357562413e-60
196	5516	6.240606899746438e-61
197	5523	6.419064993078511e-60
198	28227	2.865529257252058e-62
199	5529	1.2642072476869787e-64
200	55012	5.516149731553383e-67
201	55844	2.382084707353646e-69
202	5521	4.1932985211101654e-72
203	5526	1.214193560733245e-74
204	5527	7.208868595652732e-77
205	5522	1.1228110894300527e-79
206	5528	1.9227439856777154e-81
207	5520	6.4368026888435316e-83
208	5525	8.742542500944704e-85
209	6262	3.29507933757378e-81
210	5502	8.5676540635179e-57
211	5590	5.056154884626998e-50
212	7137	3.213001963216611e-45
213	5170	8.128543983508854e-43
214	2768	1.3131012523342584e-42
215	596	2.3621291606079066e-42
216	1128	2.6137274484206244e-41
217	5584	2.831632896474327e-41
218	5906	1.954581504375801e-41
219	5908	1.395746787275402e-43
220	5533	1.603669992059044e-40
221	5530	4.787515598560926e-41
222	5532	9.078704944109554e-43
223	5535	6.588551629786556e-43
224	5534	1.4494884377152965e-43
225	100132074	4.426836714089147e-40
226	4303	3.5779785948965675e-41
227	3480	5.408815462360668e-40
228	5338	1.3537873308901489e-39
229	2767	1.4959404988316894e-39
230	117	1.0774407994639307e-41
231	1260	1.8808402688596816e-39
232	1262	6.892039663244792e-42
233	1259	9.674450799817304e-43
234	1258	1.2790569547696637e-44
235	5337	2.838509046338987e-39
236	2916	4.043351157949102e-39
237	552	2.925690479983653e-41
238	1902	1.3037161933649508e-42
239	185	1.2162963279627198e-42
240	5737	1.0659075101975341e-44
241	553	1.980199920335426e-46
242	23566	4.9891138541292964e-48
243	554	1.0614224294710845e-48
244	57121	2.140429169944507e-51
245	9170	2.4630316505689225e-53
246	2846	1.3381374055313862e-52
247	10161	7.19510661981509e-55
248	3577	1.7547130713353291e-56
249	3579	3.721200312354609e-56
250	551	1.0577738567507672e-52
