#rank	DIAMOnD_node	p_hyper
103	2916	2.040240237683331e-55
104	3577	5.377110707299612e-57
105	1902	1.3154473342942478e-59
106	3579	2.887549677760093e-61
107	23566	7.03717406126783e-63
108	554	9.564747382524763e-64
109	57121	1.0617806282474139e-63
110	9170	9.67723917567216e-66
111	2846	1.8999553575638066e-67
112	10161	2.75041436160032e-67
113	5294	5.917341251021828e-54
114	3763	9.048065925089444e-54
115	3765	9.394271713868736e-56
116	3760	3.304565632425558e-57
117	3762	7.288372156279758e-59
118	187	1.5711908215958915e-52
119	6323	1.704025835607083e-52
120	3576	6.254069017523995e-52
121	51655	1.915113078608966e-51
122	146850	4.2817474471071144e-51
123	23533	3.6852845660940537e-53
124	183	6.883919588045671e-51
125	4543	8.642748483817003e-49
126	5291	1.8435554455793168e-48
127	5293	3.028697244482424e-50
128	5290	5.65179383984228e-52
129	57580	3.193559935675265e-53
130	8503	1.4741936552918205e-54
131	5296	6.869939793127505e-56
132	4893	1.58320386130252e-56
133	3845	1.3621704014362683e-58
134	3265	9.305344708458678e-60
135	5336	1.5958038117743484e-52
136	5581	2.4170257640834323e-54
137	5335	1.4708669340034894e-54
138	22800	4.311320756977438e-54
139	22808	2.2942807019598363e-56
140	6237	1.0494917422947222e-56
141	2357	7.675670068705115e-48
142	779	1.7256846829385142e-47
143	5923	5.350311413993663e-49
144	5924	5.206240449777237e-51
145	776	3.900823585848848e-53
146	775	3.344778185057048e-55
147	773	3.213429845697812e-56
148	774	4.483366577308611e-58
149	778	7.766540127431831e-59
150	135	4.065926459646615e-47
151	136	4.0413189354267906e-47
152	4544	5.176484631270754e-45
153	1816	5.5813196557711814e-45
154	1133	7.435030729926564e-47
155	6300	8.748266454532888e-45
156	5600	2.5352467794729697e-46
157	5603	2.216213699824175e-47
158	5601	4.381534727295316e-49
159	1432	6.686028688597529e-51
160	5602	5.60984817159918e-51
161	5599	1.766993853689975e-51
162	5595	7.894031035441262e-53
163	5594	4.84570783357724e-54
164	814	1.4356197477628812e-44
165	155	7.52842459279559e-43
166	2147	1.6068054042381808e-42
167	109	5.803982923915958e-42
168	107	5.482085241095814e-44
169	111	4.95878315282788e-46
170	196883	4.3005089734103347e-48
171	112	1.6936393839108901e-49
172	113	1.3291685073495542e-50
173	108	1.3598659803485998e-52
174	114	1.0161655430145783e-54
175	55811	2.6213616531554636e-56
176	115	5.812295601768096e-58
177	5580	3.0448712814268273e-52
178	11069	1.2845436946249008e-51
179	10411	4.732291023264786e-52
180	818	1.6952162725279044e-49
181	816	1.5248500014301177e-50
182	163688	1.2428615791395002e-52
183	810	1.470085330733592e-54
184	815	1.165037580267989e-56
185	817	1.4184988120224014e-58
186	808	5.343427123133845e-60
187	51806	1.3537380406226175e-61
188	91860	1.539333504332679e-63
189	801	1.7501011084335746e-65
190	3710	6.888858005692339e-48
191	3709	6.998864004903505e-50
192	3708	7.37629775047924e-51
193	5568	8.106342301234961e-50
194	5567	1.2146381516729434e-49
195	5566	5.95299878790572e-51
196	5582	8.93658655964955e-49
197	5579	5.24398601846375e-50
198	5578	3.455565026353184e-50
199	255189	2.6951349388186544e-47
200	100137049	2.7734308462637687e-49
201	123745	3.8297499832301863e-51
202	8605	3.8101929255512507e-53
203	283748	2.6605533208699572e-55
204	8681	1.7838789490327153e-57
205	5321	1.4284662246991174e-56
206	10235	3.818253213259459e-51
207	10125	2.2710395849278686e-51
208	25780	7.872207488599582e-51
209	51196	1.909629484210229e-46
210	5565	4.841350262434911e-43
211	53632	3.3481642733277594e-45
212	5563	3.4186584839116836e-46
213	51422	7.831138264698568e-48
214	5571	6.902812599950957e-50
215	5562	1.7593178758908924e-51
216	5564	1.1352637295276385e-53
217	2308	1.2449504342062795e-50
218	10000	1.5442975021312896e-52
219	207	2.5020702804294883e-54
220	208	1.8930024807394824e-55
221	2309	2.8903497272871887e-48
222	4842	3.416195800618874e-48
223	5894	1.69555706164802e-43
224	3480	7.198731209983048e-41
225	2781	7.858053500484115e-41
226	8911	1.6664635932272038e-40
227	8913	1.6261336775965632e-41
228	8912	2.00714356768077e-43
229	2905	7.46404935274837e-45
230	2906	1.9470855552117018e-47
231	2902	2.0730289511852693e-49
232	2903	4.888909055059509e-50
233	10369	1.8589943895615177e-42
234	786	8.919437682117048e-45
235	59284	1.813390072340279e-46
236	782	8.284606939065044e-49
237	785	6.073211883150411e-51
238	115727	2.070555905532734e-53
239	784	3.0899244657317275e-55
240	9254	9.36154980278773e-57
241	59285	3.0798034062947002e-59
242	10368	9.522515378563581e-62
243	27092	2.767137210382882e-64
244	59283	7.556113681270343e-67
245	27091	4.280206718291295e-69
246	55799	2.3991578079047567e-71
247	93589	2.9760030201261624e-73
248	783	5.231736278791323e-74
249	781	1.942587144635272e-75
250	777	4.951672603190318e-75
