#rank	DIAMOnD_node	p_hyper
95	113	4.9223552535150053e-32
96	108	1.3771140223408952e-33
97	114	3.6906089439252783e-35
98	196883	9.481735868238644e-37
99	109	3.6116219645271664e-38
100	111	2.110713201463178e-39
101	10411	1.2037968498959176e-35
102	11069	9.538690154216148e-37
103	5580	1.3215839020422882e-34
104	817	6.584314779469442e-29
105	816	1.9739357655474002e-30
106	818	5.645334808284857e-32
107	815	3.537954677101828e-33
108	163688	8.710957219941688e-31
109	91860	2.6802388579573914e-32
110	805	1.1772253838722896e-33
111	810	3.379131326925726e-35
112	801	1.4267833990978069e-36
113	51806	3.834749693512793e-38
114	808	1.562124605293135e-39
115	4846	1.3086750715988851e-24
116	10000	3.1265611898305757e-25
117	208	2.1224819232777796e-26
118	207	2.9920232092844547e-27
119	117	8.242453577359251e-22
120	57172	1.2257835139179942e-21
121	57118	4.2350135112912225e-24
122	8536	9.164494154726343e-27
123	5562	3.187821867544782e-21
124	53632	1.4109077086511108e-22
125	5571	5.926363476077458e-24
126	5565	2.365782816365215e-25
127	5563	8.986873860516933e-27
128	51422	3.252255089170167e-28
129	5564	1.0478203624623595e-28
130	2309	3.468170683262341e-24
131	10645	5.063818556715765e-24
132	100132074	4.572485245010348e-21
133	4303	3.8034585664771627e-22
134	5241	1.631809298476119e-20
135	2358	4.3175124174522996e-20
136	2359	1.1748933025891831e-22
137	2357	1.760014576093252e-22
138	10365	2.464739666996494e-19
139	5170	3.550345473361656e-19
140	6885	1.359936344547348e-18
141	5533	1.4949307742504663e-18
142	5532	2.907248379755937e-20
143	5530	1.0229728523373467e-21
144	2911	2.420749327036329e-21
145	5534	5.889477009657378e-23
146	5535	7.355131362366236e-25
147	2915	1.4402024331601868e-20
148	1902	7.48355757123095e-21
149	2916	2.3385382459032803e-22
150	23566	4.552332412564572e-20
151	57121	1.02223638796123e-21
152	9170	3.9952860050299816e-23
153	554	1.9301161114242712e-23
154	2846	2.428616463828332e-24
155	10161	6.857986088891935e-24
156	5737	4.2612775605826827e-23
157	553	1.5880907931156728e-24
158	552	5.585755785100062e-26
159	551	6.3553553069051285e-28
160	185	1.398506206018939e-27
161	2149	6.879875248842823e-29
162	183	2.001255458144024e-30
163	2768	7.001300707163515e-30
164	3577	2.03731696268437e-30
165	3579	1.9045499447870322e-31
166	2147	1.5392490345080394e-26
167	5021	5.488578053491186e-24
168	1128	8.791695594948074e-25
169	3358	1.6014816790448476e-24
170	1909	7.933290283071825e-25
171	3356	3.203828665537133e-26
172	3357	8.801452306126318e-28
173	5733	5.4797783353002286e-27
174	148	3.404392338271153e-27
175	624	6.841325537007336e-25
176	1910	3.3676170327663374e-26
177	9630	7.527132057222879e-27
178	2769	3.197018754424708e-28
179	1131	8.121182690947766e-28
180	623	2.0098277945734257e-28
181	6915	2.4216723019399137e-29
182	146	2.9006970461978763e-30
183	147	6.078015333167134e-32
184	5724	2.9635368932844702e-33
185	57105	4.0122720001510905e-35
186	10800	4.933874171521757e-37
187	6865	1.6549972872230442e-38
188	6870	1.7893842961498985e-40
189	56413	1.7465886142141018e-42
190	7201	1.5315177492731195e-44
191	5731	4.704948670636219e-46
192	6869	3.59185868810689e-48
193	4923	2.432573921726621e-50
194	887	1.448022681020905e-52
195	886	4.13125067707605e-54
196	3269	2.089448170171517e-56
197	2925	5.83262154809539e-58
198	2767	4.887133172294252e-54
199	3973	1.1551773107810974e-49
200	7852	4.280968065949142e-48
201	154	6.746289630453901e-23
202	2693	1.0053197939331848e-23
203	134	4.101850633268382e-24
204	27198	2.372365015314109e-24
205	338442	3.946206979049977e-26
206	8843	5.843869857250066e-28
207	56670	7.67447108798073e-30
208	2867	8.892102341190496e-32
209	1908	3.653692654861307e-33
210	1907	1.9408810030063105e-35
211	1906	3.3108528161644306e-36
212	6752	3.368070599479761e-38
213	6755	2.698874115384805e-40
214	6751	1.8660465967208466e-42
215	5020	3.9543542149800686e-41
216	51738	4.3898557805055867e-41
217	6750	1.4916716170482163e-37
218	4852	6.260996287412584e-34
219	136	2.75965694218433e-17
220	1133	6.704187582810064e-17
221	135	3.230718067017706e-17
222	155	3.083327910017073e-18
223	3362	2.626736767625359e-19
224	3360	1.0110029910198496e-20
225	153	1.225547146361704e-18
226	3274	6.206599547378279e-19
227	1816	4.6700334091705523e-20
228	1812	4.849566127208397e-21
229	152	1.4443708554740813e-18
230	151	8.542612573741499e-21
231	150	3.156745671803026e-23
232	2641	2.7154577566805523e-18
233	200186	2.6169378605343344e-16
234	3576	2.914081942398046e-16
235	1394	3.784500792321512e-16
236	9002	3.5048699645114716e-15
237	5028	1.6385802643701893e-15
238	4843	3.855974559565528e-15
239	5590	1.1325876069572344e-14
240	6794	7.927400332155642e-16
241	3710	4.0029738274649873e-14
242	3709	2.4275399851938167e-14
243	3708	1.3533968753529618e-15
244	5582	2.9500011888827966e-16
245	5578	1.8521527715141616e-16
246	5579	6.966971239434202e-17
247	51196	6.4496055385790596e-18
248	5894	1.1320065054867049e-16
249	6714	1.2973703077559178e-16
250	2904	1.4852322700658696e-15
