#rank	DIAMOnD_node	p_hyper
128	5260	1.1317851422878338e-30
129	5257	1.1733242445490953e-31
130	5836	1.0091869618618353e-13
131	5834	2.7901405695336072e-15
132	5837	1.9602487662599996e-16
133	286151	3.948770344514576e-13
134	2893	2.6083958214775973e-12
135	2892	1.8107776539441575e-13
136	116443	6.030237182854614e-14
137	116444	1.121949901149972e-15
138	2901	6.869720457322912e-16
139	2899	6.466963260755337e-18
140	2900	4.7103992023701247e-20
141	2894	2.563428088512174e-22
142	2895	5.796798298335707e-24
143	2898	1.3043421940345782e-25
144	2897	4.458333721729621e-28
145	5566	1.5744556407592423e-13
146	5568	1.2727699694874774e-13
147	5567	3.665223998297562e-14
148	84152	3.2736397812133893e-16
149	112	4.5685530236249486e-14
150	196883	4.146585658226952e-15
151	115	2.8677870777517015e-16
152	107	1.8719956264527688e-17
153	108	1.1556413468985402e-18
154	114	6.758862903635714e-20
155	113	3.751044328378207e-21
156	109	2.703865825023973e-22
157	111	2.6212652414614788e-23
158	59345	8.050920121337964e-21
159	54331	5.300056937026812e-22
160	2785	3.34232550308415e-23
161	2790	2.0212657281092723e-24
162	2793	1.1733836393872282e-25
163	2786	6.544850656532776e-27
164	2787	3.5105274969745266e-28
165	10681	1.8121706534985008e-29
166	94235	9.009375289753445e-31
167	2791	6.168991962594021e-32
168	2783	2.8877994949263596e-33
169	2784	4.015332055448337e-34
170	2792	5.61150432231017e-35
171	55970	6.759987586669055e-35
172	2775	4.7722974383058e-34
173	1268	1.4107908862917768e-33
174	2770	4.743330113116441e-30
175	2773	3.5060625910671414e-31
176	2771	4.2055893871043467e-32
177	51655	1.2458775990337507e-32
178	6323	1.7677993594519958e-32
179	55811	2.674769713839385e-32
180	3760	3.2063917264792705e-32
181	3762	9.393936045772453e-33
182	3765	6.405146262423594e-35
183	3763	3.6102226509987918e-37
184	4893	4.0083706876974534e-29
185	3845	4.4160302442091115e-30
186	3265	2.5261867151397624e-31
187	5294	5.773968023603766e-32
188	5581	1.870281346678076e-31
189	146850	1.0014633344631004e-30
190	23533	1.5858545187737785e-32
191	5595	6.934448948965307e-28
192	5594	1.8510956555598441e-28
193	2788	7.239729030528822e-27
194	1815	9.237362264230874e-29
195	51764	3.556490163088573e-28
196	2782	8.752312550046168e-29
197	4543	5.554639468198437e-31
198	4544	1.4926904861475085e-32
199	2918	4.5861784318556985e-30
200	2917	1.0763758099087672e-31
201	2914	2.355427171124426e-33
202	2912	2.2778352017633963e-34
203	2913	1.0309737574439803e-35
204	2778	5.900730628214521e-34
205	10672	1.0351366169488399e-30
206	187	7.386473511185787e-30
207	1132	1.3863674985992229e-28
208	9568	3.049878163705105e-28
209	22808	3.6624337847558334e-28
210	22800	9.559746807967771e-29
211	6237	3.8268313659060413e-29
212	5290	7.376510592302196e-28
213	5293	4.050970022213238e-28
214	5291	3.302816634843458e-29
215	1813	3.655165847005992e-27
216	5296	6.007402299352719e-27
217	57580	8.280068623155771e-29
218	8503	5.034446204450524e-29
219	5295	1.9107931131210113e-29
220	5580	3.303653704424056e-28
221	5590	3.425467084794117e-27
222	5603	1.5804612810337294e-25
223	6300	1.0428608819254176e-26
224	5600	1.302120478790386e-27
225	1432	1.1540381718222327e-28
226	5602	6.244651502702473e-27
227	5601	1.5177637519717127e-27
228	5599	6.917484948960668e-28
229	11069	7.135501645438552e-30
230	10411	3.2330888012394927e-31
231	5241	1.3915257405470167e-24
232	3355	6.207627648679305e-24
233	3352	2.335430043445264e-25
234	3350	8.243964658313635e-27
235	3351	9.006566196758214e-28
236	3361	2.7159777272450416e-29
237	3354	9.293723051529026e-31
238	3363	3.2201331530528576e-28
239	1129	6.48617917139517e-28
240	2776	9.399088601859669e-22
241	27040	3.6171316227202685e-21
242	5170	7.55012526744322e-21
243	5894	1.6540098317763756e-20
244	5571	2.9961646548242286e-20
245	53632	1.9324857885508353e-21
246	5565	1.185674891369297e-22
247	5562	6.92657747547489e-24
248	51422	3.8560229259132597e-25
249	5563	2.047173493960405e-26
250	5564	1.363062759242428e-26
