#rank	DIAMOnD_node	p_hyper
199	2358	2.049373517641135e-18
200	2359	7.665037097602884e-21
201	2357	2.894912760937894e-20
202	117	3.036507085633951e-18
203	5533	3.305783398640279e-18
204	5532	7.691111558106784e-20
205	5530	3.426771906801696e-21
206	5534	8.69309615420731e-21
207	5535	1.4517123368833965e-22
208	2911	7.326098849400514e-22
209	2915	6.629466075075513e-19
210	1902	1.3976139467171267e-18
211	2916	4.408792029585661e-20
212	57121	6.0370004724931075e-18
213	23566	1.8078312775957068e-19
214	9170	9.354878816077699e-21
215	554	3.362083156640341e-21
216	2846	9.57810956248141e-22
217	10161	1.9834711340671275e-21
218	2149	1.07004419278279e-21
219	552	5.405524533730354e-23
220	5737	2.362015008840776e-24
221	553	9.748547834503467e-26
222	551	5.692994934164247e-28
223	185	4.436676739170577e-27
224	2768	3.359492896466673e-28
225	183	5.75076669719991e-28
226	3577	1.652387950034077e-26
227	3579	2.000119151506916e-27
228	2147	5.9768528406155466e-24
229	5021	4.045295537880233e-22
230	1128	1.081142385320786e-21
231	3357	4.310624566906652e-22
232	3356	1.641659521860758e-23
233	3358	1.0161855953681067e-24
234	1909	2.03457396608994e-24
235	148	2.104470117275896e-24
236	5733	2.9472919324497827e-25
237	624	8.704240496361713e-24
238	1910	5.296177578101282e-25
239	9630	7.125345441282269e-26
240	2769	3.733302051698082e-27
241	1131	2.0990968313796386e-26
242	623	2.155977948517206e-27
243	6915	2.232707348877871e-28
244	886	2.4684752433989768e-29
245	147	1.315198063070813e-30
246	146	3.047691153174871e-32
247	5724	5.441664340295666e-34
248	10800	7.733971391402841e-36
249	57105	9.903306454379264e-38
250	6870	3.972406068662906e-39
