#rank	DIAMOnD_node	p_hyper
100	2776	5.419777928685169e-28
101	773	1.1940885526688307e-27
102	774	1.2464435141223924e-28
103	109	2.3696616774048576e-27
104	112	1.5347884345054183e-27
105	55811	4.8001953813656503e-29
106	108	2.1084003202116535e-30
107	107	6.210528598137508e-32
108	196883	1.7508258497706004e-33
109	115	4.727856516559062e-35
110	114	1.2238365650251135e-36
111	113	3.0389036284065495e-38
112	111	2.7644118610357346e-39
113	814	6.098684060841268e-35
114	57580	9.060967084312837e-26
115	117	2.256107082994272e-24
116	779	4.279109683505718e-24
117	778	2.3389379378004047e-25
118	776	6.159672790001769e-25
119	775	4.8116624235032606e-26
120	5923	9.876112169882027e-27
121	5924	3.9573676575339063e-28
122	4893	2.9527746498195485e-23
123	3265	2.5617709056575643e-24
124	3845	1.3696962320682944e-25
125	22800	5.23698269701557e-25
126	5581	5.344040703349345e-26
127	6237	3.755254414774464e-27
128	22808	1.7020484631860168e-28
129	5291	4.4057565447271336e-24
130	5293	3.0500949913421614e-25
131	5290	3.727804022908196e-26
132	5296	6.705929401390856e-26
133	5332	1.2381974924926707e-26
134	5331	9.00533781948285e-28
135	5330	7.749476352945116e-29
136	23236	5.3661810350854156e-30
137	8503	1.9904053987414013e-30
138	5295	4.645347876836692e-31
139	5336	2.4115462107743415e-25
140	5335	2.950959079653412e-25
141	5580	4.211534669345893e-24
142	5602	4.593644611421427e-22
143	5601	7.062916969027045e-23
144	10411	1.105900986966054e-24
145	6300	4.0087755502255727e-25
146	5603	2.0889112366214636e-26
147	5600	1.8561439474580578e-27
148	1432	1.2283660643655867e-28
149	5599	1.0468043274471244e-29
150	5595	5.3348080198145e-25
151	5594	1.0989804466811514e-25
152	27040	8.810558317503409e-25
153	91860	5.678573705222557e-21
154	163688	2.8298865186169075e-22
155	810	1.836316162796018e-23
156	805	8.414829186460536e-25
157	801	5.171910366740695e-26
158	51806	2.1913179185985857e-27
159	818	1.2680779759693694e-28
160	817	4.4972143004480585e-30
161	816	1.521707671340239e-31
162	808	6.868330875775526e-33
163	815	3.866956126761394e-34
164	2911	7.612530126305312e-25
165	2915	1.6401129947982709e-21
166	3357	2.514447448984482e-22
167	3356	7.90932710815487e-24
168	3358	3.8323124118083735e-25
169	5737	1.80440607342462e-24
170	552	6.379894252121478e-26
171	553	2.131102393557989e-27
172	185	1.6128905884650253e-27
173	2149	2.3559855391571786e-27
174	2916	4.456707131507801e-29
175	1902	9.748910635404174e-29
176	1131	5.235203495211185e-27
177	2767	3.725499742976253e-28
178	9630	4.2663174219639027e-29
179	2769	1.658666976290327e-30
180	623	8.98092911725723e-31
181	6915	6.592034681376796e-30
182	887	2.4347628646170063e-31
183	886	8.887412684660147e-33
184	146	2.61700789930308e-34
185	147	4.500908401768344e-36
186	10800	1.0957921280049206e-37
187	57105	1.158545399335138e-39
188	5724	1.104855219045529e-41
189	56413	3.32806440651425e-43
190	6865	2.7731924535095963e-45
191	7201	2.0639372325130708e-47
192	6870	1.3618363822469666e-49
193	6869	3.7892366426374165e-51
194	4923	2.145358549137159e-53
195	5731	1.0554426393007937e-55
196	3269	2.805404206991768e-57
197	2925	7.461520168795051e-59
198	148	7.383927865595033e-58
199	3973	1.9515010938723114e-52
200	7852	1.1807597309003208e-47
201	2768	6.590488308610196e-30
202	554	1.5632041703962635e-27
203	23566	8.354988978345728e-29
204	57121	1.2369371015822305e-30
205	9170	4.499849419624371e-32
206	2846	7.611305362041375e-31
207	10161	1.2563525499872015e-32
208	551	2.752170601651008e-31
209	3577	8.959198063512332e-31
210	3579	9.464956672960491e-32
211	183	1.6726537575713536e-33
212	2357	3.5914006604755998e-28
213	2147	6.342131640924233e-25
214	2359	9.597069940343113e-21
215	2358	1.7032691348280732e-23
216	5533	8.879537378411166e-20
217	5532	1.8531619621154644e-21
218	5530	7.922031132350324e-23
219	5535	1.6890711143553918e-22
220	5534	2.481153330977428e-24
221	136	3.1176565050539255e-19
222	4846	5.3510352259989135e-19
223	4842	2.814546677903242e-19
224	10000	3.5581869973561194e-19
225	208	3.941400409299655e-20
226	207	8.783247020120402e-21
227	8536	7.421732801812976e-19
228	57118	4.169830712144523e-21
229	57172	1.464015574929014e-23
230	1133	1.056842572597212e-18
231	135	1.2935556684331285e-18
232	155	2.9068891699595646e-18
233	3360	2.4310970114698433e-19
234	3362	9.320192590849741e-21
235	153	1.135332671168551e-18
236	3274	5.877794090925237e-19
237	1816	4.3260036824803106e-20
238	1812	4.475767364138835e-21
239	150	1.3739120187685455e-18
240	151	8.094569643716342e-21
241	152	2.979690437424847e-23
242	5241	6.618370128063086e-18
243	3576	1.8422603066455204e-17
244	5571	2.2585102186306273e-17
245	5562	1.6060908819496482e-18
246	51422	1.0829161981694706e-19
247	5563	6.931861198114757e-21
248	53632	4.2172989934856107e-22
249	5565	2.441172547824808e-23
250	5564	1.302436757286664e-23
