#rank	DIAMOnD_node	p_hyper
158	1326	3.489679637234623e-12
159	4342	5.187383016279496e-11
160	2516	1.194679704669118e-10
161	4792	1.5741224336227128e-10
162	8517	5.867690476389111e-12
163	5970	5.4742403201399254e-11
164	4793	1.0222478549747744e-12
165	4794	2.529597505134437e-14
166	4790	6.386487159011814e-12
167	4314	1.0576637117615875e-11
168	3934	1.095338645042491e-11
169	4586	1.1341570272522396e-11
170	1051	1.1016054407928403e-11
171	4312	3.116375961304307e-14
172	727897	3.241657406984539e-14
173	1673	2.9795618218496344e-13
174	100289462	7.13597988635722e-16
175	338324	3.220259875530796e-13
176	6278	4.1269410332189323e-14
177	4322	3.477790228767119e-13
178	4616	3.4871593432371093e-11
179	7422	9.850811213132799e-11
180	7423	9.727528619834313e-12
181	7424	9.001977089707503e-13
182	2277	7.828607853399349e-14
183	3630	7.717248575535096e-11
184	6280	1.3723219173249206e-10
185	6279	1.4233245141990176e-10
186	2932	1.989417843528918e-10
187	894	2.464662987099143e-10
188	9020	3.3336390967716104e-10
189	1649	6.775567571373392e-10
190	4215	8.684476396262452e-10
191	4216	1.029420143142679e-11
192	10746	7.995837210201553e-11
193	10912	8.478054657120332e-11
194	1647	1.2369713960110373e-11
195	85417	1.0302172484094123e-09
196	9133	1.2280433182854447e-11
197	891	3.844232392715319e-13
198	3690	2.526328172808135e-09
199	6714	1.4382003636749852e-09
200	5908	3.50536427129707e-09
201	5906	4.4954073734475754e-10
202	998	1.4941868769906809e-09
203	5879	3.148695564219946e-09
204	5058	6.464974775201559e-10
205	836	1.6786849174768713e-09
206	5062	2.488436832189409e-09
207	5881	2.4662835204577063e-10
208	5880	1.5669796117004245e-10
209	57144	1.329352575878899e-11
210	106821730	5.709416323520974e-12
211	5063	1.6933186206966833e-13
212	56924	1.595657580199501e-14
213	10298	2.7751699498498057e-15
214	9459	8.013293904977857e-17
215	8874	2.3640580237673596e-14
216	55970	6.445121748467503e-12
217	4690	7.26052922026088e-11
218	340156	2.934017068228219e-10
219	85366	1.4108958616116498e-11
220	4638	6.007198247476655e-13
221	91807	2.272509257592009e-14
222	10928	1.0323406583366364e-09
223	6237	6.616672687036064e-10
224	5900	4.954663882036189e-11
225	22808	1.2289382208998185e-11
226	22800	2.811350359039995e-12
227	9771	2.1979608156490423e-13
228	1029	5.239135941877696e-13
229	7074	4.09464008247153e-12
230	5170	6.078913803770731e-12
231	5293	1.6620698667119707e-12
232	5291	2.4681221045021635e-13
233	5290	5.557472138475499e-14
234	8503	9.673431831893638e-14
235	5296	1.461847984248569e-14
236	5295	5.214024121115795e-15
237	3091	1.4969460455977214e-15
238	59345	2.2466106996937736e-15
239	2785	2.218507305720321e-16
240	2790	2.0908898165164325e-17
241	2793	1.8832104198070724e-18
242	2787	1.6228509342011346e-19
243	94235	1.3395041754048893e-20
244	2786	1.0600626071094657e-21
245	10681	8.050881166746589e-23
246	54331	5.872882054441165e-24
247	2783	5.694227742812797e-25
248	2791	3.890087557049991e-26
249	57580	5.153813883897911e-28
250	2784	4.695169099726003e-28
