#rank	DIAMOnD_node	p_hyper
72	2917	1.9002167618951138e-31
73	2914	2.563143394603216e-33
74	2918	3.239655575995986e-35
75	2912	1.2913639123782276e-36
76	2913	2.8489605270486365e-38
77	2778	3.6631005877112316e-38
78	5294	1.226902340717134e-30
79	109	8.151723951642629e-30
80	112	5.560315296072821e-30
81	113	2.0222145133896104e-31
82	55811	4.271664978165793e-33
83	196883	1.2210426147239788e-34
84	108	2.814926618365778e-36
85	114	6.226093510719942e-38
86	115	1.3221976108698118e-39
87	107	2.697708666986058e-41
88	111	2.034151301461154e-42
89	814	2.0332376225717433e-37
90	773	1.3628261558171285e-28
91	774	1.4436082272243123e-29
92	57580	4.043507586940747e-27
93	779	1.5617100427040988e-24
94	778	7.452150602022194e-26
95	776	1.4754678063416446e-25
96	5923	6.171735908347929e-27
97	5924	2.1563344092708713e-28
98	775	1.5130305757276053e-29
99	4893	7.15597454918457e-24
100	3845	5.402768574543129e-25
101	3265	2.553735134971712e-26
102	5581	2.7630599067907267e-26
103	22800	9.233580708805362e-27
104	6237	1.5347884345054183e-27
105	22808	8.198542620779788e-29
106	5291	2.631549478084765e-26
107	5293	1.5485093385392813e-27
108	5290	1.621621978596943e-28
109	5296	2.5847657382190038e-28
110	8503	3.3693274757720945e-28
111	5331	5.404706415911789e-29
112	5332	3.3805892105655615e-30
113	5330	2.5099666188539446e-31
114	5295	1.497679648674398e-32
115	23236	8.70902025890401e-34
116	2776	3.119281081450218e-30
117	5336	1.8827789041408496e-27
118	5335	2.392538453665346e-27
119	5580	1.5911352918205613e-25
120	5602	1.0279071708362402e-23
121	5601	1.3830150717512246e-24
122	10411	9.24918763669686e-26
123	6300	6.868443949487734e-27
124	5603	3.1125519914094706e-28
125	5600	2.4178766184064186e-29
126	1432	1.3969558438856974e-30
127	5599	9.008462875399495e-32
128	5595	3.995018033397781e-27
129	5594	7.268411273805088e-28
130	27040	8.351187019666047e-26
131	163688	2.523245683034036e-22
132	91860	1.1008091765297519e-23
133	805	6.271722349587333e-25
134	810	2.5197458151324807e-26
135	51806	1.361777138938602e-27
136	801	5.066064250891312e-29
137	808	2.610617830931306e-30
138	817	9.20743625205599e-32
139	816	2.741365405155602e-33
140	818	7.798332748400674e-35
141	815	5.428931029164642e-36
142	4846	5.957349041483826e-22
143	4842	1.0148024634447857e-22
144	10000	1.3138980182450876e-22
145	208	1.0259339171731019e-23
146	207	1.6030342126534022e-24
147	57118	4.5600078615940996e-21
148	8536	1.7386380056749855e-23
149	57172	4.149718726041309e-26
150	117	8.886093603301735e-21
151	5241	2.5980155247008763e-20
152	5562	3.5535330822543793e-20
153	5563	1.7524035205325003e-21
154	5571	8.196557609099867e-23
155	51422	3.641381187087977e-24
156	5565	1.5384746222838486e-25
157	53632	6.188725034034656e-27
158	5564	2.1913179185985857e-27
159	2308	5.61773404893982e-28
160	10645	2.4912539230381928e-23
161	2309	8.12160056778752e-23
162	100132074	5.034341283248655e-20
163	4303	4.6485693299647425e-21
164	2358	1.4859925207121724e-19
165	2359	4.47450234988954e-22
166	2357	9.03341809820899e-22
167	10365	9.166271296156083e-19
168	5894	1.3890764225690078e-18
169	5170	1.7247323160857733e-18
170	6714	2.1498549982741626e-18
171	7442	3.386570869870359e-18
172	5533	7.679851040596614e-18
173	5532	1.664336220236691e-19
174	5530	6.509877238920411e-21
175	5534	2.3350471829272196e-20
176	5535	3.7000067218452705e-22
177	2911	1.0266093454898211e-22
178	2915	1.5919896032101086e-19
179	1902	4.989540073122212e-20
180	2916	1.5611464222221459e-21
181	23566	2.674080603586961e-19
182	57121	6.659007371166888e-21
183	9170	2.8791227514720694e-22
184	554	1.2467517693073824e-22
185	2846	2.1134699928804336e-23
186	10161	5.323638040084224e-23
187	2768	5.601917158889136e-23
188	552	1.7945718106666376e-23
189	5737	6.975477157569129e-25
190	553	2.56040980393339e-26
191	551	4.30785078022548e-27
192	3577	7.410330511307753e-28
193	185	2.944174462621384e-29
194	2149	2.041013345077512e-30
195	183	8.883866924908171e-32
196	3579	9.536943960880225e-33
197	2147	1.3162504192018816e-25
198	5021	1.3711342411744439e-21
199	1128	2.3904215843932817e-22
200	3356	2.8038357110521354e-22
201	3357	9.67830844075277e-24
202	3358	5.285802290946912e-25
203	1909	4.801328109826467e-25
204	148	1.0960251508812973e-24
205	5733	7.783535803045212e-26
206	2769	4.200562938037136e-24
207	1910	3.1096479430037973e-25
208	9630	6.320985372845636e-26
209	624	5.7760068471730214e-27
210	2767	1.0808978561900935e-27
211	1131	2.7835529110368836e-28
212	623	3.9077119306708695e-29
213	6915	4.066135770884221e-30
214	887	1.6674321961387025e-31
215	886	6.76330783832371e-33
216	146	2.991612365837212e-34
217	147	5.499937178190885e-36
218	5724	7.606411292427291e-38
219	10800	8.335084879694681e-40
220	57105	8.193840128836985e-42
221	6870	2.7488382810229524e-43
222	6865	2.346644572396653e-45
223	56413	1.7750459548633662e-47
224	7201	1.178794713706795e-49
225	6869	3.657283448598807e-51
226	5731	2.0591785362658976e-53
227	4923	9.918444326568192e-56
228	3269	2.9410163178853447e-57
229	2925	8.726907358511937e-59
230	3973	5.054561115372973e-48
231	7852	3.1457312211436436e-49
232	154	1.0703478400126923e-20
233	2693	2.475326925050006e-21
234	56670	2.8630039012610844e-20
235	338442	6.498780759467501e-22
236	27198	1.319312427051832e-23
237	2867	2.390571995730327e-25
238	8843	3.855150185506834e-27
239	134	2.631059878179415e-28
240	1907	3.627476585716324e-30
241	1908	2.613911311805278e-32
242	6755	3.2314477762645486e-33
243	1906	2.7893057927185633e-35
244	6751	3.6579386801571912e-37
245	6752	3.1849828280245206e-39
246	4886	2.2790874907879959e-38
247	51738	3.2525874639181116e-40
248	5020	3.5804692647154105e-40
249	6750	1.1989355173279382e-36
250	4852	4.938611752558222e-33
