#rank	DIAMOnD_node	p_hyper
96	3708	3.0142051484584926e-16
97	10870	6.848784832651574e-14
98	84634	7.323223730201343e-14
99	9455	2.5429119716289576e-13
100	9454	1.2092783910043729e-14
101	9456	1.4169923609068994e-16
102	cpd:C05981	6.563224064027574e-13
103	10231	4.199632527990746e-12
104	cpd:C00165	4.918858942684665e-12
105	6850	5.4897142681062615e-12
106	118788	6.125023668552139e-14
107	695	2.283943712796183e-13
108	7410	2.2344081009442772e-12
109	10451	5.289352344773838e-14
110	930	6.807532216556627e-16
111	7409	5.925789747167657e-17
112	7294	1.4348605169825878e-16
113	3702	3.878495273107197e-18
114	3937	7.252573920940994e-13
115	7006	5.832747535252691e-14
116	29760	1.2514757050972372e-14
117	5880	1.2271429737864457e-12
118	7074	2.857418657392546e-13
119	5879	1.520886463200119e-13
120	5881	2.2964658945308716e-13
121	5908	6.142505728634175e-13
122	5906	4.718850988961157e-14
123	5781	6.842844605146656e-12
124	27040	1.2073092384613347e-12
125	5894	7.190080632659145e-11
126	5580	6.420509461802571e-12
127	5582	8.948021060319613e-12
128	5579	5.754894932661804e-12
129	4067	3.107686660004476e-13
130	5578	1.0023820044631582e-13
131	2185	2.226149599250267e-14
132	6714	1.9712422363620223e-13
133	2268	1.4095476441028848e-14
134	5747	1.8338142909828857e-14
135	3055	5.15289463434339e-16
136	9846	1.6045426131796608e-12
137	2534	7.950235136169914e-14
138	2207	1.797313207934686e-11
139	7535	3.17532546173178e-12
140	3688	3.6386591020098543e-11
141	116986	1.4176844470394978e-10
142	6237	1.6650358403283537e-10
143	673	1.0139231913619617e-11
144	369	2.716590405451785e-13
145	22800	4.511773032642982e-13
146	22808	2.1634417344437745e-13
147	4893	2.7948895982250275e-13
148	5900	1.524106538430526e-14
149	3265	3.1654200514641042e-15
150	3845	2.6860481748178913e-16
151	3091	1.8759824794243469e-16
152	54331	3.6145228704388626e-16
153	2787	2.701753882733135e-17
154	2786	1.921773883383611e-18
155	94235	1.303036015520833e-19
156	59345	8.434874896507556e-21
157	2785	5.2201297029662e-22
158	10681	3.092607549869295e-23
159	2790	1.7559943955983212e-24
160	2793	9.56639389516684e-26
161	2783	6.731118536881692e-27
162	2791	3.427322070953769e-28
163	57580	1.0923940830330172e-29
164	2784	2.1080794895261067e-30
165	2792	2.6595747585310603e-31
166	5581	1.385059192544295e-32
167	55970	1.1250190583695818e-32
168	23533	7.232779517634125e-33
169	146850	9.458829741282486e-35
170	2770	1.4673521216132337e-29
171	2773	1.033312515335873e-30
172	2771	1.1505705620421698e-31
173	1815	5.277230020124961e-26
174	4543	1.782786193495637e-25
175	4544	4.617042862915391e-27
176	187	2.2313746927603404e-25
177	5602	8.152813593253381e-25
178	5601	1.485514945858501e-25
179	5599	4.6389255219942694e-26
180	2775	1.1933616198168104e-26
181	6323	3.151929567077998e-26
182	3763	2.449261671019493e-25
183	3762	2.8918911853188076e-27
184	3765	2.9712028291680945e-29
185	3760	8.912740367411868e-31
186	2788	1.4151611863990186e-24
187	51655	1.6828609251637893e-26
188	1132	5.636446739305656e-26
189	51764	1.1468619075428244e-26
190	2782	2.6932005052106093e-27
191	9568	1.7701271683404833e-28
192	2917	4.5206796427483285e-28
193	2914	1.096391608793325e-29
194	2918	2.4809881963838797e-31
195	2912	2.133329540853064e-32
196	2913	9.232773168497606e-34
197	10672	6.113999680536797e-31
198	1268	2.863100354427445e-27
199	1813	2.4414675059681024e-27
200	773	2.0160200069512208e-26
201	5923	1.4417017542174556e-26
202	5924	8.218215767830041e-25
203	774	6.610676704811042e-26
204	3350	1.81062073237167e-24
205	3355	6.027611648644568e-26
206	3352	1.882937216886954e-27
207	3354	1.729808820912886e-28
208	3351	5.0632012749881855e-30
209	3361	2.1834335367500447e-31
210	3363	9.6067795823298e-27
211	1129	2.0264576091819166e-26
212	2778	2.746512431910424e-24
213	779	1.607510246481924e-23
214	778	1.274820667923734e-24
215	776	9.010236039687165e-24
216	775	1.0664015100874492e-24
217	5603	3.673244436808913e-23
218	6300	2.502180586820515e-24
219	5600	3.0051041288639713e-25
220	1432	2.6449855988897165e-26
221	5595	4.744312872603194e-27
222	5594	1.319331256318496e-27
223	2776	9.8034525714224e-23
224	112	3.507357098454329e-20
225	107	3.0038750883798594e-21
226	113	1.7923118083036966e-22
227	114	1.0189434891024976e-23
228	10411	1.6314620768461293e-25
229	108	2.85945838969583e-26
230	115	1.4138608211930424e-27
231	196883	6.683315946808808e-29
232	109	4.696602859126913e-30
233	111	5.0774211987511e-31
234	814	7.484489188416448e-32
235	55811	9.020555895246968e-32
236	163688	9.115303395622706e-21
237	91860	5.682774433171005e-22
238	810	4.8104765377255844e-23
239	805	2.769736903915674e-24
240	51806	2.230774253187195e-25
241	801	1.1914228501813481e-26
242	808	9.16865860827865e-28
243	816	2.8385609338824177e-25
244	818	1.3998912142051186e-26
245	817	6.581103351882079e-28
246	815	7.396288263585392e-29
247	4842	7.100574010501081e-20
248	4846	7.456752633730028e-20
249	10000	4.093688156891518e-19
250	208	4.821684916562257e-20
